Time	 FairTen4	 FairTen5	 FairTen6	 
155.73	 274894	 274931	 274931	 
155.732	 274894	 274931	 274931	 
155.734	 274893	 274931	 274931	 
155.736	 274893	 274930	 274930	 
155.738	 274893	 274930	 274930	 
155.74	 274892	 274930	 274930	 
155.742	 274892	 274929	 274929	 
155.744	 274891	 274929	 274929	 
155.746	 274891	 274929	 274929	 
155.748	 274891	 274928	 274928	 
155.75	 274891	 274928	 274928	 
155.752	 274890	 274928	 274928	 
155.754	 274890	 274927	 274927	 
155.756	 274890	 274927	 274927	 
155.758	 274889	 274927	 274927	 
155.76	 274889	 274926	 274926	 
155.762	 274889	 274926	 274926	 
155.764	 274888	 274926	 274926	 
155.766	 274888	 274926	 274926	 
155.768	 274888	 274925	 274925	 
155.77	 274888	 274925	 274925	 
155.772	 274887	 274925	 274925	 
155.774	 274887	 274924	 274924	 
155.776	 274887	 274924	 274924	 
155.778	 274886	 274924	 274924	 
155.78	 274886	 274924	 274924	 
155.782	 274886	 274923	 274923	 
155.784	 274886	 274923	 274923	 
155.786	 274885	 274923	 274923	 
155.788	 274885	 274923	 274923	 
155.79	 274885	 274922	 274922	 
155.792	 274885	 274922	 274922	 
155.794	 274884	 274922	 274922	 
155.796	 274884	 274922	 274922	 
155.798	 274884	 274921	 274921	 
155.8	 274884	 274921	 274921	 
155.802	 274883	 274921	 274921	 
155.804	 274883	 274921	 274921	 
155.806	 274883	 274920	 274920	 
155.808	 274883	 274920	 274920	 
155.81	 274882	 274920	 274920	 
155.812	 274882	 274920	 274920	 
155.814	 274882	 274920	 274920	 
155.816	 274882	 274919	 274919	 
155.818	 274882	 274919	 274919	 
155.82	 274881	 274919	 274919	 
155.822	 274881	 274919	 274919	 
155.824	 274881	 274919	 274919	 
155.826	 274881	 274918	 274918	 
155.828	 274881	 274918	 274918	 
155.83	 274880	 274918	 274918	 
155.832	 274880	 274918	 274918	 
155.834	 274880	 274917	 274917	 
155.836	 274880	 274917	 274917	 
155.838	 274880	 274917	 274917	 
155.84	 274879	 274917	 274917	 
155.842	 274879	 274917	 274917	 
155.844	 274879	 274916	 274916	 
155.846	 274879	 274916	 274916	 
155.848	 274878	 274916	 274916	 
155.85	 274878	 274916	 274916	 
155.852	 274878	 274916	 274916	 
155.854	 274878	 274915	 274915	 
155.856	 274878	 274915	 274915	 
155.858	 274877	 274915	 274915	 
155.86	 274877	 274915	 274915	 
155.862	 274877	 274915	 274915	 
155.864	 274877	 274914	 274914	 
155.866	 274877	 274914	 274914	 
155.868	 274876	 274914	 274914	 
155.87	 274876	 274914	 274914	 
155.872	 274876	 274914	 274914	 
155.874	 274876	 274913	 274913	 
155.876	 274876	 274913	 274913	 
155.878	 274875	 274913	 274913	 
155.88	 274875	 274913	 274913	 
155.882	 274875	 274913	 274913	 
155.884	 274875	 274912	 274912	 
155.886	 274875	 274912	 274912	 
155.888	 274874	 274912	 274912	 
155.89	 274874	 274912	 274912	 
155.892	 274874	 274912	 274912	 
155.894	 274874	 274911	 274911	 
155.896	 274874	 274911	 274911	 
155.898	 274873	 274911	 274911	 
155.9	 274873	 274911	 274911	 
155.902	 274873	 274911	 274911	 
155.904	 274873	 274910	 274910	 
155.906	 274873	 274910	 274910	 
155.908	 274872	 274910	 274910	 
155.91	 274872	 274910	 274910	 
155.912	 274872	 274910	 274910	 
155.914	 274872	 274909	 274909	 
155.916	 274872	 274909	 274909	 
155.918	 274871	 274909	 274909	 
155.92	 274871	 274909	 274909	 
155.922	 274871	 274908	 274908	 
155.924	 274871	 274908	 274908	 
155.926	 274870	 274908	 274908	 
155.928	 274870	 274908	 274908	 
155.93	 274870	 274908	 274908	 
155.932	 274870	 274907	 274907	 
155.934	 274870	 274907	 274907	 
155.936	 274869	 274907	 274907	 
155.938	 274869	 274907	 274907	 
155.94	 274869	 274906	 274906	 
155.942	 274869	 274906	 274906	 
155.944	 274868	 274906	 274906	 
155.946	 274868	 274906	 274906	 
155.948	 274868	 274906	 274906	 
155.95	 274868	 274905	 274905	 
155.952	 274868	 274905	 274905	 
155.954	 274867	 274905	 274905	 
155.956	 274867	 274905	 274905	 
155.958	 274867	 274904	 274904	 
155.96	 274867	 274904	 274904	 
155.962	 274866	 274904	 274904	 
155.964	 274866	 274904	 274904	 
155.966	 274866	 274904	 274904	 
155.968	 274866	 274903	 274903	 
155.97	 274866	 274903	 274903	 
155.972	 274865	 274903	 274903	 
155.974	 274865	 274903	 274903	 
155.976	 274865	 274903	 274903	 
155.978	 274865	 274902	 274902	 
155.98	 274865	 274902	 274902	 
155.982	 274864	 274902	 274902	 
155.984	 274864	 274902	 274902	 
155.986	 274864	 274901	 274901	 
155.988	 274864	 274901	 274901	 
155.99	 274863	 274901	 274901	 
155.992	 274863	 274901	 274901	 
155.994	 274863	 274901	 274901	 
155.996	 274863	 274900	 274900	 
155.998	 274863	 274900	 274900	 
156	 274863	 274900	 274900	 
156.002	 274862	 274900	 274900	 
156.004	 274862	 274900	 274900	 
156.006	 274862	 274900	 274900	 
156.008	 274862	 274899	 274899	 
156.01	 274862	 274899	 274899	 
156.012	 274861	 274899	 274899	 
156.014	 274861	 274899	 274899	 
156.016	 274861	 274899	 274899	 
156.018	 274861	 274899	 274899	 
156.02	 274861	 274898	 274898	 
156.022	 274861	 274898	 274898	 
156.024	 274861	 274898	 274898	 
156.026	 274860	 274898	 274898	 
156.028	 274860	 274898	 274898	 
156.03	 274860	 274898	 274898	 
156.032	 274860	 274898	 274898	 
156.034	 274860	 274897	 274897	 
156.036	 274860	 274897	 274897	 
156.038	 274860	 274897	 274897	 
156.04	 274860	 274897	 274897	 
156.042	 274859	 274897	 274897	 
156.044	 274859	 274897	 274897	 
156.046	 274859	 274897	 274897	 
156.048	 274859	 274897	 274897	 
156.05	 274859	 274897	 274897	 
156.052	 274859	 274897	 274897	 
156.054	 274859	 274897	 274897	 
156.056	 274859	 274897	 274897	 
156.058	 274859	 274897	 274897	 
156.06	 274859	 274896	 274896	 
156.062	 274859	 274896	 274896	 
156.064	 274859	 274896	 274896	 
156.066	 274859	 274896	 274896	 
156.068	 274859	 274896	 274896	 
156.07	 274859	 274896	 274896	 
156.072	 274859	 274896	 274896	 
156.074	 274859	 274896	 274896	 
156.076	 274859	 274896	 274896	 
156.078	 274859	 274897	 274897	 
156.08	 274859	 274897	 274897	 
156.082	 274859	 274897	 274897	 
156.084	 274859	 274897	 274897	 
156.086	 274859	 274897	 274897	 
156.088	 274859	 274897	 274897	 
156.09	 274859	 274897	 274897	 
156.092	 274859	 274897	 274897	 
156.094	 274860	 274897	 274897	 
156.096	 274860	 274897	 274897	 
156.098	 274860	 274897	 274897	 
156.1	 274860	 274898	 274898	 
156.102	 274860	 274898	 274898	 
156.104	 274860	 274898	 274898	 
156.106	 274860	 274898	 274898	 
156.108	 274861	 274898	 274898	 
156.11	 274861	 274898	 274898	 
156.112	 274861	 274899	 274899	 
156.114	 274861	 274899	 274899	 
156.116	 274861	 274899	 274899	 
156.118	 274862	 274899	 274899	 
156.12	 274862	 274899	 274899	 
156.122	 274862	 274900	 274900	 
156.124	 274862	 274900	 274900	 
156.126	 274863	 274900	 274900	 
156.128	 274863	 274900	 274900	 
156.13	 274863	 274901	 274901	 
156.132	 274863	 274901	 274901	 
156.134	 274864	 274901	 274901	 
156.136	 274864	 274902	 274902	 
156.138	 274864	 274902	 274902	 
156.14	 274865	 274902	 274902	 
156.142	 274865	 274903	 274903	 
156.144	 274865	 274903	 274903	 
156.146	 274866	 274903	 274903	 
156.148	 274866	 274904	 274904	 
156.15	 274866	 274904	 274904	 
156.152	 274867	 274904	 274904	 
156.154	 274867	 274905	 274905	 
156.156	 274868	 274905	 274905	 
156.158	 274868	 274906	 274906	 
156.16	 274869	 274906	 274906	 
156.162	 274869	 274907	 274907	 
156.164	 274869	 274907	 274907	 
156.166	 274870	 274907	 274907	 
156.168	 274870	 274908	 274908	 
156.17	 274871	 274908	 274908	 
156.172	 274871	 274909	 274909	 
156.174	 274872	 274909	 274909	 
156.176	 274872	 274910	 274910	 
156.178	 274873	 274910	 274910	 
156.18	 274873	 274911	 274911	 
156.182	 274874	 274912	 274912	 
156.184	 274875	 274912	 274912	 
156.186	 274875	 274913	 274913	 
156.188	 274876	 274913	 274913	 
156.19	 274876	 274914	 274914	 
156.192	 274877	 274914	 274914	 
156.194	 274877	 274915	 274915	 
156.196	 274878	 274916	 274916	 
156.198	 274879	 274916	 274916	 
156.2	 274879	 274917	 274917	 
156.202	 274880	 274917	 274917	 
156.204	 274881	 274918	 274918	 
156.206	 274881	 274919	 274919	 
156.208	 274882	 274919	 274919	 
156.21	 274883	 274920	 274920	 
156.212	 274883	 274921	 274921	 
156.214	 274884	 274921	 274921	 
156.216	 274885	 274922	 274922	 
156.218	 274885	 274923	 274923	 
156.22	 274886	 274924	 274924	 
156.222	 274887	 274924	 274924	 
156.224	 274887	 274925	 274925	 
156.226	 274888	 274926	 274926	 
156.228	 274889	 274927	 274927	 
156.23	 274890	 274927	 274927	 
156.232	 274891	 274928	 274928	 
156.234	 274891	 274929	 274929	 
156.236	 274892	 274930	 274930	 
156.238	 274893	 274930	 274930	 
156.24	 274894	 274931	 274931	 
156.242	 274894	 274932	 274932	 
156.244	 274895	 274933	 274933	 
156.246	 274896	 274934	 274934	 
156.248	 274897	 274934	 274934	 
156.25	 274898	 274935	 274935	 
156.252	 274899	 274936	 274936	 
156.254	 274899	 274937	 274937	 
156.256	 274900	 274938	 274938	 
156.258	 274901	 274939	 274939	 
156.26	 274902	 274940	 274940	 
156.262	 274903	 274940	 274940	 
156.264	 274904	 274941	 274941	 
156.266	 274905	 274942	 274942	 
156.268	 274906	 274943	 274943	 
156.27	 274907	 274944	 274944	 
156.272	 274908	 274945	 274945	 
156.274	 274908	 274946	 274946	 
156.276	 274909	 274947	 274947	 
156.278	 274910	 274948	 274948	 
156.28	 274911	 274949	 274949	 
156.282	 274912	 274950	 274950	 
156.284	 274913	 274951	 274951	 
156.286	 274914	 274952	 274952	 
156.288	 274915	 274953	 274953	 
156.29	 274916	 274954	 274954	 
156.292	 274917	 274955	 274955	 
156.294	 274918	 274956	 274956	 
156.296	 274919	 274957	 274957	 
156.298	 274920	 274958	 274958	 
156.3	 274921	 274959	 274959	 
156.302	 274922	 274960	 274960	 
156.304	 274923	 274961	 274961	 
156.306	 274925	 274962	 274962	 
156.308	 274926	 274963	 274963	 
156.31	 274927	 274964	 274964	 
156.312	 274928	 274965	 274965	 
156.314	 274929	 274966	 274966	 
156.316	 274930	 274967	 274967	 
156.318	 274931	 274969	 274969	 
156.32	 274932	 274970	 274970	 
156.322	 274933	 274971	 274971	 
156.324	 274934	 274972	 274972	 
156.326	 274936	 274973	 274973	 
156.328	 274937	 274974	 274974	 
156.33	 274938	 274975	 274975	 
156.332	 274939	 274977	 274977	 
156.334	 274940	 274978	 274978	 
156.336	 274942	 274979	 274979	 
156.338	 274943	 274980	 274980	 
156.34	 274944	 274981	 274981	 
156.342	 274945	 274983	 274983	 
156.344	 274946	 274984	 274984	 
156.346	 274948	 274985	 274985	 
156.348	 274949	 274986	 274986	 
156.35	 274950	 274988	 274988	 
156.352	 274951	 274989	 274989	 
156.354	 274953	 274990	 274990	 
156.356	 274954	 274992	 274992	 
156.358	 274955	 274993	 274993	 
156.36	 274957	 274994	 274994	 
156.362	 274958	 274995	 274995	 
156.364	 274959	 274997	 274997	 
156.366	 274961	 274998	 274998	 
156.368	 274962	 275000	 275000	 
156.37	 274963	 275001	 275001	 
156.372	 274965	 275002	 275002	 
156.374	 274966	 275004	 275004	 
156.376	 274968	 275005	 275005	 
156.378	 274969	 275006	 275006	 
156.38	 274970	 275008	 275008	 
156.382	 274972	 275009	 275009	 
156.384	 274973	 275011	 275011	 
156.386	 274975	 275012	 275012	 
156.388	 274976	 275014	 275014	 
156.39	 274978	 275015	 275015	 
156.392	 274979	 275017	 275017	 
156.394	 274981	 275018	 275018	 
156.396	 274982	 275020	 275020	 
156.398	 274984	 275021	 275021	 
156.4	 274985	 275023	 275023	 
156.402	 274987	 275024	 275024	 
156.404	 274988	 275026	 275026	 
156.406	 274990	 275027	 275027	 
156.408	 274992	 275029	 275029	 
156.41	 274993	 275031	 275031	 
156.412	 274995	 275032	 275032	 
156.414	 274996	 275034	 275034	 
156.416	 274998	 275035	 275035	 
156.418	 275000	 275037	 275037	 
156.42	 275001	 275039	 275039	 
156.422	 275003	 275040	 275040	 
156.424	 275005	 275042	 275042	 
156.426	 275006	 275044	 275044	 
156.428	 275008	 275046	 275046	 
156.43	 275010	 275047	 275047	 
156.432	 275012	 275049	 275049	 
156.434	 275013	 275051	 275051	 
156.436	 275015	 275053	 275053	 
156.438	 275017	 275054	 275054	 
156.44	 275019	 275056	 275056	 
156.442	 275020	 275058	 275058	 
156.444	 275022	 275060	 275060	 
156.446	 275024	 275062	 275062	 
156.448	 275026	 275063	 275063	 
156.45	 275028	 275065	 275065	 
156.452	 275030	 275067	 275067	 
156.454	 275031	 275069	 275069	 
156.456	 275033	 275071	 275071	 
156.458	 275035	 275073	 275073	 
156.46	 275037	 275075	 275075	 
156.462	 275039	 275077	 275077	 
156.464	 275041	 275078	 275078	 
156.466	 275043	 275080	 275080	 
156.468	 275045	 275082	 275082	 
156.47	 275047	 275084	 275084	 
156.472	 275049	 275086	 275086	 
156.474	 275051	 275088	 275088	 
156.476	 275053	 275090	 275090	 
156.478	 275055	 275092	 275092	 
156.48	 275057	 275094	 275094	 
156.482	 275059	 275096	 275096	 
156.484	 275061	 275099	 275099	 
156.486	 275063	 275101	 275101	 
156.488	 275065	 275103	 275103	 
156.49	 275067	 275105	 275105	 
156.492	 275069	 275107	 275107	 
156.494	 275072	 275109	 275109	 
156.496	 275074	 275111	 275111	 
156.498	 275076	 275113	 275113	 
156.5	 275078	 275115	 275115	 
156.502	 275080	 275118	 275118	 
156.504	 275082	 275120	 275120	 
156.506	 275084	 275122	 275122	 
156.508	 275087	 275124	 275124	 
156.51	 275089	 275126	 275126	 
156.512	 275091	 275128	 275128	 
156.514	 275093	 275131	 275131	 
156.516	 275095	 275133	 275133	 
156.518	 275098	 275135	 275135	 
156.52	 275100	 275137	 275137	 
156.522	 275102	 275140	 275140	 
156.524	 275104	 275142	 275142	 
156.526	 275107	 275144	 275144	 
156.528	 275109	 275146	 275146	 
156.53	 275111	 275149	 275149	 
156.532	 275114	 275151	 275151	 
156.534	 275116	 275153	 275153	 
156.536	 275118	 275156	 275156	 
156.538	 275121	 275158	 275158	 
156.54	 275123	 275160	 275160	 
156.542	 275125	 275163	 275163	 
156.544	 275128	 275165	 275165	 
156.546	 275130	 275167	 275167	 
156.548	 275132	 275170	 275170	 
156.55	 275135	 275172	 275172	 
156.552	 275137	 275174	 275174	 
156.554	 275139	 275177	 275177	 
156.556	 275142	 275179	 275179	 
156.558	 275144	 275182	 275182	 
156.56	 275147	 275184	 275184	 
156.562	 275149	 275186	 275186	 
156.564	 275151	 275189	 275189	 
156.566	 275154	 275191	 275191	 
156.568	 275156	 275194	 275194	 
156.57	 275159	 275196	 275196	 
156.572	 275161	 275198	 275198	 
156.574	 275163	 275201	 275201	 
156.576	 275166	 275203	 275203	 
156.578	 275168	 275206	 275206	 
156.58	 275171	 275208	 275208	 
156.582	 275173	 275211	 275211	 
156.584	 275176	 275213	 275213	 
156.586	 275178	 275216	 275216	 
156.588	 275181	 275218	 275218	 
156.59	 275183	 275221	 275221	 
156.592	 275186	 275223	 275223	 
156.594	 275188	 275225	 275225	 
156.596	 275190	 275228	 275228	 
156.598	 275193	 275230	 275230	 
156.6	 275195	 275233	 275233	 
156.602	 275198	 275235	 275235	 
156.604	 275200	 275238	 275238	 
156.606	 275203	 275240	 275240	 
156.608	 275205	 275243	 275243	 
156.61	 275208	 275245	 275245	 
156.612	 275210	 275248	 275248	 
156.614	 275213	 275250	 275250	 
156.616	 275215	 275253	 275253	 
156.618	 275218	 275255	 275255	 
156.62	 275220	 275258	 275258	 
156.622	 275223	 275260	 275260	 
156.624	 275225	 275263	 275263	 
156.626	 275228	 275265	 275265	 
156.628	 275230	 275268	 275268	 
156.63	 275233	 275270	 275270	 
156.632	 275235	 275273	 275273	 
156.634	 275238	 275275	 275275	 
156.636	 275240	 275278	 275278	 
156.638	 275243	 275280	 275280	 
156.64	 275245	 275283	 275283	 
156.642	 275248	 275285	 275285	 
156.644	 275250	 275288	 275288	 
156.646	 275253	 275290	 275290	 
156.648	 275255	 275293	 275293	 
156.65	 275258	 275295	 275295	 
156.652	 275260	 275298	 275298	 
156.654	 275263	 275300	 275300	 
156.656	 275265	 275303	 275303	 
156.658	 275268	 275305	 275305	 
156.66	 275270	 275308	 275308	 
156.662	 275273	 275310	 275310	 
156.664	 275275	 275313	 275313	 
156.666	 275278	 275315	 275315	 
156.668	 275280	 275318	 275318	 
156.67	 275283	 275320	 275320	 
156.672	 275285	 275323	 275323	 
156.674	 275288	 275325	 275325	 
156.676	 275290	 275328	 275328	 
156.678	 275293	 275330	 275330	 
156.68	 275295	 275333	 275333	 
156.682	 275298	 275335	 275335	 
156.684	 275300	 275338	 275338	 
156.686	 275303	 275340	 275340	 
156.688	 275305	 275343	 275343	 
156.69	 275307	 275345	 275345	 
156.692	 275310	 275347	 275347	 
156.694	 275312	 275350	 275350	 
156.696	 275315	 275352	 275352	 
156.698	 275317	 275355	 275355	 
156.7	 275320	 275357	 275357	 
156.702	 275322	 275360	 275360	 
156.704	 275325	 275362	 275362	 
156.706	 275327	 275365	 275365	 
156.708	 275330	 275367	 275367	 
156.71	 275332	 275370	 275370	 
156.712	 275335	 275372	 275372	 
156.714	 275337	 275375	 275375	 
156.716	 275339	 275377	 275377	 
156.718	 275342	 275379	 275379	 
156.72	 275344	 275382	 275382	 
156.722	 275347	 275384	 275384	 
156.724	 275349	 275387	 275387	 
156.726	 275352	 275389	 275389	 
156.728	 275354	 275392	 275392	 
156.73	 275356	 275394	 275394	 
156.732	 275359	 275396	 275396	 
156.734	 275361	 275399	 275399	 
156.736	 275364	 275401	 275401	 
156.738	 275366	 275404	 275404	 
156.74	 275369	 275406	 275406	 
156.742	 275371	 275409	 275409	 
156.744	 275373	 275411	 275411	 
156.746	 275376	 275413	 275413	 
156.748	 275378	 275416	 275416	 
156.75	 275381	 275418	 275418	 
156.752	 275383	 275421	 275421	 
156.754	 275386	 275423	 275423	 
156.756	 275388	 275426	 275426	 
156.758	 275390	 275428	 275428	 
156.76	 275393	 275430	 275430	 
156.762	 275395	 275433	 275433	 
156.764	 275398	 275435	 275435	 
156.766	 275400	 275438	 275438	 
156.768	 275402	 275440	 275440	 
156.77	 275405	 275442	 275442	 
156.772	 275407	 275445	 275445	 
156.774	 275410	 275447	 275447	 
156.776	 275412	 275450	 275450	 
156.778	 275414	 275452	 275452	 
156.78	 275417	 275454	 275454	 
156.782	 275419	 275457	 275457	 
156.784	 275421	 275459	 275459	 
156.786	 275424	 275461	 275461	 
156.788	 275426	 275464	 275464	 
156.79	 275429	 275466	 275466	 
156.792	 275431	 275469	 275469	 
156.794	 275433	 275471	 275471	 
156.796	 275436	 275473	 275473	 
156.798	 275438	 275476	 275476	 
156.8	 275440	 275478	 275478	 
156.802	 275443	 275480	 275480	 
156.804	 275445	 275483	 275483	 
156.806	 275448	 275485	 275485	 
156.808	 275450	 275488	 275488	 
156.81	 275452	 275490	 275490	 
156.812	 275455	 275492	 275492	 
156.814	 275457	 275495	 275495	 
156.816	 275459	 275497	 275497	 
156.818	 275462	 275499	 275499	 
156.82	 275464	 275502	 275502	 
156.822	 275466	 275504	 275504	 
156.824	 275469	 275506	 275506	 
156.826	 275471	 275509	 275509	 
156.828	 275473	 275511	 275511	 
156.83	 275476	 275513	 275513	 
156.832	 275478	 275516	 275516	 
156.834	 275480	 275518	 275518	 
156.836	 275483	 275520	 275520	 
156.838	 275485	 275523	 275523	 
156.84	 275487	 275525	 275525	 
156.842	 275490	 275527	 275527	 
