Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
182.388	 -2.4623	 -4.97485	 -18.1094	 -2.76695	 -7.32772	 -26.0761	 -3.06668	 -9.65233	 -34.0513	 -3.38205	 -11.9277	 -42.0401	 -3.74445	 -14.0666	 -50.0646	 23.5868	 70.8008	 118.07	 165.492	 
182.39	 -2.46223	 -4.9752	 -18.1092	 -2.7669	 -7.32807	 -26.076	 -3.0667	 -9.65271	 -34.0512	 -3.38218	 -11.928	 -42.04	 -3.74486	 -14.0664	 -50.0646	 23.5871	 70.8018	 118.072	 165.494	 
182.392	 -2.46216	 -4.97555	 -18.1091	 -2.76684	 -7.32843	 -26.0759	 -3.06672	 -9.65308	 -34.0511	 -3.38231	 -11.9282	 -42.0399	 -3.74527	 -14.0662	 -50.0646	 23.5873	 70.8026	 118.073	 165.497	 
182.394	 -2.46209	 -4.97591	 -18.109	 -2.76679	 -7.32878	 -26.0757	 -3.06674	 -9.65345	 -34.0509	 -3.38244	 -11.9285	 -42.0398	 -3.74568	 -14.0661	 -50.0646	 23.5875	 70.8034	 118.075	 165.5	 
182.396	 -2.46202	 -4.97626	 -18.1089	 -2.76674	 -7.32913	 -26.0756	 -3.06676	 -9.65383	 -34.0508	 -3.38257	 -11.9288	 -42.0397	 -3.74608	 -14.0659	 -50.0646	 23.5876	 70.8041	 118.076	 165.502	 
182.398	 -2.46195	 -4.97661	 -18.1088	 -2.76668	 -7.32948	 -26.0755	 -3.06678	 -9.6542	 -34.0507	 -3.3827	 -11.9291	 -42.0396	 -3.74649	 -14.0657	 -50.0646	 23.5877	 70.8047	 118.077	 165.505	 
182.4	 -2.46189	 -4.97697	 -18.1086	 -2.76663	 -7.32984	 -26.0754	 -3.06681	 -9.65458	 -34.0506	 -3.38283	 -11.9293	 -42.0395	 -3.7469	 -14.0656	 -50.0646	 23.5878	 70.8052	 118.078	 165.507	 
182.402	 -2.46182	 -4.97732	 -18.1085	 -2.76658	 -7.33019	 -26.0753	 -3.06683	 -9.65495	 -34.0504	 -3.38296	 -11.9296	 -42.0394	 -3.7473	 -14.0654	 -50.0646	 23.5878	 70.8055	 118.079	 165.508	 
182.404	 -2.46175	 -4.97768	 -18.1084	 -2.76653	 -7.33054	 -26.0751	 -3.06685	 -9.65532	 -34.0503	 -3.38309	 -11.9299	 -42.0393	 -3.74771	 -14.0652	 -50.0646	 23.5878	 70.8057	 118.08	 165.509	 
182.406	 -2.46169	 -4.97803	 -18.1083	 -2.76648	 -7.3309	 -26.075	 -3.06687	 -9.6557	 -34.0502	 -3.38322	 -11.9302	 -42.0392	 -3.74812	 -14.0651	 -50.0646	 23.5877	 70.8057	 118.08	 165.51	 
182.408	 -2.46162	 -4.97839	 -18.1082	 -2.76642	 -7.33125	 -26.0749	 -3.06689	 -9.65607	 -34.05	 -3.38335	 -11.9304	 -42.0391	 -3.74853	 -14.0649	 -50.0646	 23.5876	 70.8056	 118.08	 165.511	 
182.41	 -2.46156	 -4.97874	 -18.108	 -2.76637	 -7.33161	 -26.0748	 -3.06692	 -9.65645	 -34.0499	 -3.38348	 -11.9307	 -42.039	 -3.74893	 -14.0647	 -50.0646	 23.5874	 70.8052	 118.079	 165.511	 
182.412	 -2.4615	 -4.9791	 -18.1079	 -2.76632	 -7.33196	 -26.0747	 -3.06694	 -9.65682	 -34.0498	 -3.38361	 -11.931	 -42.0389	 -3.74934	 -14.0646	 -50.0646	 23.5871	 70.8047	 118.079	 165.51	 
182.414	 -2.46143	 -4.97946	 -18.1078	 -2.76627	 -7.33232	 -26.0745	 -3.06696	 -9.6572	 -34.0496	 -3.38374	 -11.9313	 -42.0388	 -3.74975	 -14.0644	 -50.0646	 23.5868	 70.804	 118.078	 165.51	 
182.416	 -2.46137	 -4.97981	 -18.1077	 -2.76622	 -7.33267	 -26.0744	 -3.06698	 -9.65758	 -34.0495	 -3.38387	 -11.9315	 -42.0387	 -3.75016	 -14.0642	 -50.0646	 23.5864	 70.8032	 118.076	 165.509	 
182.418	 -2.46131	 -4.98017	 -18.1076	 -2.76618	 -7.33303	 -26.0743	 -3.06701	 -9.65795	 -34.0494	 -3.38401	 -11.9318	 -42.0386	 -3.75056	 -14.0641	 -50.0646	 23.5859	 70.8021	 118.075	 165.507	 
182.42	 -2.46125	 -4.98053	 -18.1074	 -2.76613	 -7.33339	 -26.0742	 -3.06703	 -9.65833	 -34.0493	 -3.38414	 -11.9321	 -42.0385	 -3.75097	 -14.0639	 -50.0646	 23.5854	 70.8009	 118.073	 165.505	 
182.422	 -2.46118	 -4.98089	 -18.1073	 -2.76608	 -7.33374	 -26.0741	 -3.06705	 -9.6587	 -34.0491	 -3.38427	 -11.9324	 -42.0384	 -3.75138	 -14.0637	 -50.0646	 23.5849	 70.7995	 118.071	 165.503	 
182.424	 -2.46112	 -4.98125	 -18.1072	 -2.76603	 -7.3341	 -26.0739	 -3.06708	 -9.65908	 -34.049	 -3.3844	 -11.9326	 -42.0383	 -3.75178	 -14.0636	 -50.0646	 23.5843	 70.798	 118.069	 165.5	 
182.426	 -2.46106	 -4.98161	 -18.1071	 -2.76598	 -7.33446	 -26.0738	 -3.0671	 -9.65946	 -34.0489	 -3.38453	 -11.9329	 -42.0382	 -3.75219	 -14.0634	 -50.0646	 23.5836	 70.7963	 118.066	 165.497	 
182.428	 -2.461	 -4.98197	 -18.107	 -2.76594	 -7.33481	 -26.0737	 -3.06712	 -9.65983	 -34.0487	 -3.38466	 -11.9332	 -42.0381	 -3.7526	 -14.0632	 -50.0646	 23.5829	 70.7945	 118.063	 165.494	 
182.43	 -2.46095	 -4.98233	 -18.1068	 -2.76589	 -7.33517	 -26.0736	 -3.06715	 -9.66021	 -34.0486	 -3.38479	 -11.9335	 -42.0379	 -3.75301	 -14.0631	 -50.0646	 23.5822	 70.7926	 118.06	 165.49	 
182.432	 -2.46089	 -4.98269	 -18.1067	 -2.76584	 -7.33553	 -26.0735	 -3.06717	 -9.66059	 -34.0485	 -3.38492	 -11.9337	 -42.0378	 -3.75341	 -14.0629	 -50.0646	 23.5814	 70.7906	 118.057	 165.486	 
182.434	 -2.46083	 -4.98305	 -18.1066	 -2.7658	 -7.33589	 -26.0733	 -3.0672	 -9.66097	 -34.0484	 -3.38505	 -11.934	 -42.0377	 -3.75382	 -14.0627	 -50.0646	 23.5807	 70.7886	 118.054	 165.482	 
182.436	 -2.46077	 -4.98341	 -18.1065	 -2.76575	 -7.33625	 -26.0732	 -3.06722	 -9.66134	 -34.0482	 -3.38519	 -11.9343	 -42.0376	 -3.75423	 -14.0626	 -50.0646	 23.5799	 70.7865	 118.051	 165.478	 
182.438	 -2.46071	 -4.98377	 -18.1064	 -2.76571	 -7.33661	 -26.0731	 -3.06724	 -9.66172	 -34.0481	 -3.38532	 -11.9346	 -42.0375	 -3.75463	 -14.0624	 -50.0646	 23.579	 70.7843	 118.047	 165.474	 
182.44	 -2.46066	 -4.98413	 -18.1062	 -2.76566	 -7.33697	 -26.073	 -3.06727	 -9.6621	 -34.048	 -3.38545	 -11.9348	 -42.0374	 -3.75504	 -14.0622	 -50.0646	 23.5782	 70.7822	 118.044	 165.47	 
182.442	 -2.4606	 -4.98449	 -18.1061	 -2.76562	 -7.33733	 -26.0729	 -3.06729	 -9.66248	 -34.0478	 -3.38558	 -11.9351	 -42.0373	 -3.75545	 -14.0621	 -50.0646	 23.5774	 70.7801	 118.04	 165.466	 
182.444	 -2.46055	 -4.98486	 -18.106	 -2.76558	 -7.33769	 -26.0727	 -3.06732	 -9.66286	 -34.0477	 -3.38571	 -11.9354	 -42.0372	 -3.75586	 -14.0619	 -50.0646	 23.5766	 70.778	 118.037	 165.462	 
182.446	 -2.46049	 -4.98522	 -18.1059	 -2.76553	 -7.33805	 -26.0726	 -3.06734	 -9.66323	 -34.0476	 -3.38584	 -11.9357	 -42.0371	 -3.75626	 -14.0617	 -50.0646	 23.5758	 70.7759	 118.034	 165.458	 
182.448	 -2.46044	 -4.98558	 -18.1058	 -2.76549	 -7.33841	 -26.0725	 -3.06737	 -9.66361	 -34.0475	 -3.38598	 -11.9359	 -42.037	 -3.75667	 -14.0616	 -50.0646	 23.5751	 70.7739	 118.031	 165.454	 
182.45	 -2.46038	 -4.98595	 -18.1056	 -2.76545	 -7.33877	 -26.0724	 -3.06739	 -9.66399	 -34.0473	 -3.38611	 -11.9362	 -42.0369	 -3.75708	 -14.0614	 -50.0646	 23.5744	 70.7721	 118.028	 165.451	 
182.452	 -2.46033	 -4.98631	 -18.1055	 -2.7654	 -7.33913	 -26.0722	 -3.06742	 -9.66437	 -34.0472	 -3.38624	 -11.9365	 -42.0368	 -3.75748	 -14.0612	 -50.0646	 23.5737	 70.7703	 118.025	 165.448	 
182.454	 -2.46028	 -4.98667	 -18.1054	 -2.76536	 -7.33949	 -26.0721	 -3.06744	 -9.66475	 -34.0471	 -3.38637	 -11.9367	 -42.0367	 -3.75789	 -14.0611	 -50.0646	 23.573	 70.7687	 118.023	 165.445	 
182.456	 -2.46022	 -4.98704	 -18.1053	 -2.76532	 -7.33985	 -26.072	 -3.06747	 -9.66513	 -34.0469	 -3.38651	 -11.937	 -42.0366	 -3.7583	 -14.0609	 -50.0646	 23.5724	 70.7672	 118.02	 165.442	 
182.458	 -2.46017	 -4.9874	 -18.1051	 -2.76528	 -7.34021	 -26.0719	 -3.06749	 -9.66551	 -34.0468	 -3.38664	 -11.9373	 -42.0365	 -3.75871	 -14.0607	 -50.0646	 23.5719	 70.7658	 118.018	 165.44	 
182.46	 -2.46012	 -4.98777	 -18.105	 -2.76524	 -7.34057	 -26.0718	 -3.06752	 -9.66589	 -34.0467	 -3.38677	 -11.9376	 -42.0364	 -3.75911	 -14.0606	 -50.0646	 23.5714	 70.7647	 118.016	 165.438	 
182.462	 -2.46007	 -4.98813	 -18.1049	 -2.7652	 -7.34094	 -26.0716	 -3.06755	 -9.66627	 -34.0466	 -3.3869	 -11.9378	 -42.0363	 -3.75952	 -14.0604	 -50.0646	 23.571	 70.7637	 118.015	 165.436	 
182.464	 -2.46002	 -4.9885	 -18.1048	 -2.76516	 -7.3413	 -26.0715	 -3.06757	 -9.66665	 -34.0464	 -3.38704	 -11.9381	 -42.0362	 -3.75993	 -14.0602	 -50.0646	 23.5706	 70.7628	 118.014	 165.435	 
182.466	 -2.45997	 -4.98887	 -18.1047	 -2.76512	 -7.34166	 -26.0714	 -3.0676	 -9.66703	 -34.0463	 -3.38717	 -11.9384	 -42.0361	 -3.76033	 -14.0601	 -50.0646	 23.5703	 70.7622	 118.013	 165.435	 
182.468	 -2.45992	 -4.98923	 -18.1045	 -2.76508	 -7.34203	 -26.0713	 -3.06762	 -9.66741	 -34.0462	 -3.3873	 -11.9387	 -42.036	 -3.76074	 -14.0599	 -50.0646	 23.5701	 70.7618	 118.012	 165.435	 
182.47	 -2.45987	 -4.9896	 -18.1044	 -2.76504	 -7.34239	 -26.0712	 -3.06765	 -9.66779	 -34.046	 -3.38744	 -11.9389	 -42.0359	 -3.76115	 -14.0597	 -50.0646	 23.5699	 70.7615	 118.012	 165.435	 
182.472	 -2.45982	 -4.98997	 -18.1043	 -2.765	 -7.34275	 -26.071	 -3.06768	 -9.66817	 -34.0459	 -3.38757	 -11.9392	 -42.0358	 -3.76156	 -14.0596	 -50.0646	 23.5698	 70.7614	 118.012	 165.435	 
182.474	 -2.45977	 -4.99033	 -18.1042	 -2.76496	 -7.34312	 -26.0709	 -3.0677	 -9.66855	 -34.0458	 -3.3877	 -11.9395	 -42.0357	 -3.76196	 -14.0594	 -50.0646	 23.5697	 70.7616	 118.013	 165.437	 
182.476	 -2.45973	 -4.9907	 -18.104	 -2.76492	 -7.34348	 -26.0708	 -3.06773	 -9.66893	 -34.0456	 -3.38784	 -11.9398	 -42.0356	 -3.76237	 -14.0592	 -50.0646	 23.5697	 70.7619	 118.013	 165.438	 
182.478	 -2.45968	 -4.99107	 -18.1039	 -2.76489	 -7.34385	 -26.0707	 -3.06776	 -9.66931	 -34.0455	 -3.38797	 -11.94	 -42.0355	 -3.76278	 -14.0591	 -50.0646	 23.5698	 70.7623	 118.014	 165.44	 
182.48	 -2.45963	 -4.99144	 -18.1038	 -2.76485	 -7.34421	 -26.0705	 -3.06778	 -9.66969	 -34.0454	 -3.3881	 -11.9403	 -42.0354	 -3.76318	 -14.0589	 -50.0646	 23.5699	 70.7629	 118.015	 165.442	 
182.482	 -2.45959	 -4.99181	 -18.1037	 -2.76481	 -7.34457	 -26.0704	 -3.06781	 -9.67007	 -34.0453	 -3.38824	 -11.9406	 -42.0353	 -3.76359	 -14.0587	 -50.0646	 23.5701	 70.7637	 118.017	 165.445	 
182.484	 -2.45954	 -4.99218	 -18.1035	 -2.76478	 -7.34494	 -26.0703	 -3.06784	 -9.67045	 -34.0451	 -3.38837	 -11.9408	 -42.0352	 -3.764	 -14.0586	 -50.0646	 23.5703	 70.7646	 118.019	 165.448	 
182.486	 -2.45949	 -4.99254	 -18.1034	 -2.76474	 -7.34531	 -26.0702	 -3.06787	 -9.67084	 -34.045	 -3.38851	 -11.9411	 -42.0351	 -3.7644	 -14.0584	 -50.0646	 23.5705	 70.7656	 118.02	 165.451	 
182.488	 -2.45945	 -4.99291	 -18.1033	 -2.7647	 -7.34567	 -26.0701	 -3.06789	 -9.67122	 -34.0449	 -3.38864	 -11.9414	 -42.035	 -3.76481	 -14.0582	 -50.0646	 23.5708	 70.7668	 118.022	 165.454	 
182.49	 -2.4594	 -4.99328	 -18.1032	 -2.76467	 -7.34604	 -26.0699	 -3.06792	 -9.6716	 -34.0447	 -3.38877	 -11.9417	 -42.0348	 -3.76522	 -14.0581	 -50.0646	 23.5711	 70.768	 118.025	 165.458	 
182.492	 -2.45936	 -4.99365	 -18.1031	 -2.76463	 -7.3464	 -26.0698	 -3.06795	 -9.67198	 -34.0446	 -3.38891	 -11.9419	 -42.0347	 -3.76563	 -14.0579	 -50.0646	 23.5715	 70.7692	 118.027	 165.461	 
182.494	 -2.45932	 -4.99402	 -18.1029	 -2.7646	 -7.34677	 -26.0697	 -3.06798	 -9.67236	 -34.0445	 -3.38904	 -11.9422	 -42.0346	 -3.76603	 -14.0577	 -50.0646	 23.5718	 70.7705	 118.029	 165.465	 
182.496	 -2.45927	 -4.99439	 -18.1028	 -2.76456	 -7.34714	 -26.0696	 -3.068	 -9.67274	 -34.0444	 -3.38918	 -11.9425	 -42.0345	 -3.76644	 -14.0576	 -50.0646	 23.5722	 70.7718	 118.032	 165.469	 
182.498	 -2.45923	 -4.99477	 -18.1027	 -2.76453	 -7.3475	 -26.0694	 -3.06803	 -9.67313	 -34.0442	 -3.38931	 -11.9428	 -42.0344	 -3.76685	 -14.0574	 -50.0646	 23.5725	 70.7732	 118.034	 165.473	 
182.5	 -2.45919	 -4.99514	 -18.1026	 -2.7645	 -7.34787	 -26.0693	 -3.06806	 -9.67351	 -34.0441	 -3.38945	 -11.943	 -42.0343	 -3.76725	 -14.0572	 -50.0646	 23.5729	 70.7745	 118.036	 165.477	 
182.502	 -2.45915	 -4.99551	 -18.1024	 -2.76446	 -7.34824	 -26.0692	 -3.06809	 -9.67389	 -34.044	 -3.38958	 -11.9433	 -42.0342	 -3.76766	 -14.0571	 -50.0646	 23.5732	 70.7758	 118.039	 165.481	 
182.504	 -2.45911	 -4.99588	 -18.1023	 -2.76443	 -7.3486	 -26.0691	 -3.06812	 -9.67427	 -34.0438	 -3.38972	 -11.9436	 -42.0341	 -3.76807	 -14.0569	 -50.0646	 23.5735	 70.777	 118.041	 165.484	 
182.506	 -2.45906	 -4.99625	 -18.1022	 -2.7644	 -7.34897	 -26.0689	 -3.06815	 -9.67466	 -34.0437	 -3.38985	 -11.9438	 -42.034	 -3.76847	 -14.0568	 -50.0646	 23.5738	 70.7782	 118.043	 165.488	 
182.508	 -2.45902	 -4.99662	 -18.1021	 -2.76436	 -7.34934	 -26.0688	 -3.06817	 -9.67504	 -34.0436	 -3.38999	 -11.9441	 -42.0339	 -3.76888	 -14.0566	 -50.0646	 23.5741	 70.7792	 118.045	 165.491	 
182.51	 -2.45898	 -4.997	 -18.1019	 -2.76433	 -7.34971	 -26.0687	 -3.0682	 -9.67542	 -34.0434	 -3.39012	 -11.9444	 -42.0338	 -3.76929	 -14.0564	 -50.0646	 23.5743	 70.7802	 118.047	 165.494	 
182.512	 -2.45894	 -4.99737	 -18.1018	 -2.7643	 -7.35008	 -26.0686	 -3.06823	 -9.67581	 -34.0433	 -3.39026	 -11.9447	 -42.0337	 -3.7697	 -14.0563	 -50.0646	 23.5745	 70.7811	 118.048	 165.497	 
182.514	 -2.4589	 -4.99774	 -18.1017	 -2.76427	 -7.35045	 -26.0685	 -3.06826	 -9.67619	 -34.0432	 -3.39039	 -11.9449	 -42.0336	 -3.7701	 -14.0561	 -50.0646	 23.5747	 70.7818	 118.05	 165.499	 
182.516	 -2.45887	 -4.99812	 -18.1016	 -2.76424	 -7.35082	 -26.0683	 -3.06829	 -9.67657	 -34.0431	 -3.39053	 -11.9452	 -42.0335	 -3.77051	 -14.0559	 -50.0646	 23.5748	 70.7824	 118.051	 165.501	 
182.518	 -2.45883	 -4.99849	 -18.1014	 -2.76421	 -7.35118	 -26.0682	 -3.06832	 -9.67696	 -34.0429	 -3.39066	 -11.9455	 -42.0334	 -3.77092	 -14.0558	 -50.0646	 23.5748	 70.7828	 118.052	 165.503	 
182.52	 -2.45879	 -4.99886	 -18.1013	 -2.76418	 -7.35155	 -26.0681	 -3.06835	 -9.67734	 -34.0428	 -3.3908	 -11.9457	 -42.0333	 -3.77132	 -14.0556	 -50.0646	 23.5748	 70.7831	 118.052	 165.505	 
182.522	 -2.45875	 -4.99924	 -18.1012	 -2.76415	 -7.35192	 -26.068	 -3.06838	 -9.67772	 -34.0427	 -3.39094	 -11.946	 -42.0332	 -3.77173	 -14.0554	 -50.0646	 23.5748	 70.7832	 118.053	 165.506	 
182.524	 -2.45871	 -4.99961	 -18.1011	 -2.76412	 -7.35229	 -26.0678	 -3.06841	 -9.67811	 -34.0425	 -3.39107	 -11.9463	 -42.0331	 -3.77214	 -14.0553	 -50.0646	 23.5747	 70.7831	 118.053	 165.506	 
182.526	 -2.45868	 -4.99999	 -18.101	 -2.76409	 -7.35266	 -26.0677	 -3.06844	 -9.67849	 -34.0424	 -3.39121	 -11.9466	 -42.033	 -3.77254	 -14.0551	 -50.0646	 23.5745	 70.7829	 118.052	 165.507	 
182.528	 -2.45864	 -5.00036	 -18.1008	 -2.76406	 -7.35303	 -26.0676	 -3.06846	 -9.67888	 -34.0423	 -3.39135	 -11.9468	 -42.0329	 -3.77295	 -14.0549	 -50.0646	 23.5743	 70.7825	 118.052	 165.507	 
182.53	 -2.45861	 -5.00074	 -18.1007	 -2.76403	 -7.3534	 -26.0675	 -3.06849	 -9.67926	 -34.0422	 -3.39148	 -11.9471	 -42.0328	 -3.77336	 -14.0548	 -50.0646	 23.574	 70.782	 118.051	 165.506	 
182.532	 -2.45857	 -5.00111	 -18.1006	 -2.764	 -7.35377	 -26.0673	 -3.06852	 -9.67964	 -34.042	 -3.39162	 -11.9474	 -42.0327	 -3.77377	 -14.0546	 -50.0646	 23.5737	 70.7813	 118.05	 165.505	 
182.534	 -2.45854	 -5.00149	 -18.1005	 -2.76397	 -7.35415	 -26.0672	 -3.06855	 -9.68003	 -34.0419	 -3.39176	 -11.9476	 -42.0326	 -3.77417	 -14.0544	 -50.0646	 23.5733	 70.7804	 118.049	 165.504	 
182.536	 -2.4585	 -5.00186	 -18.1003	 -2.76395	 -7.35452	 -26.0671	 -3.06858	 -9.68041	 -34.0418	 -3.39189	 -11.9479	 -42.0325	 -3.77458	 -14.0543	 -50.0646	 23.5729	 70.7795	 118.048	 165.503	 
182.538	 -2.45847	 -5.00224	 -18.1002	 -2.76392	 -7.35489	 -26.067	 -3.06861	 -9.6808	 -34.0416	 -3.39203	 -11.9482	 -42.0324	 -3.77499	 -14.0541	 -50.0646	 23.5724	 70.7783	 118.046	 165.501	 
182.54	 -2.45843	 -5.00262	 -18.1001	 -2.76389	 -7.35526	 -26.0669	 -3.06864	 -9.68118	 -34.0415	 -3.39217	 -11.9484	 -42.0323	 -3.77539	 -14.0539	 -50.0646	 23.5719	 70.7771	 118.044	 165.499	 
182.542	 -2.4584	 -5.00299	 -18.1	 -2.76387	 -7.35563	 -26.0667	 -3.06867	 -9.68157	 -34.0414	 -3.3923	 -11.9487	 -42.0322	 -3.7758	 -14.0538	 -50.0646	 23.5714	 70.7758	 118.042	 165.497	 
182.544	 -2.45837	 -5.00337	 -18.0998	 -2.76384	 -7.356	 -26.0666	 -3.0687	 -9.68195	 -34.0412	 -3.39244	 -11.949	 -42.0321	 -3.77621	 -14.0536	 -50.0646	 23.5708	 70.7744	 118.04	 165.494	 
182.546	 -2.45833	 -5.00375	 -18.0997	 -2.76381	 -7.35638	 -26.0665	 -3.06874	 -9.68234	 -34.0411	 -3.39258	 -11.9493	 -42.032	 -3.77661	 -14.0534	 -50.0646	 23.5702	 70.7729	 118.038	 165.492	 
182.548	 -2.4583	 -5.00412	 -18.0996	 -2.76379	 -7.35675	 -26.0664	 -3.06877	 -9.68272	 -34.041	 -3.39272	 -11.9495	 -42.0319	 -3.77702	 -14.0533	 -50.0646	 23.5696	 70.7714	 118.035	 165.489	 
182.55	 -2.45827	 -5.0045	 -18.0995	 -2.76376	 -7.35712	 -26.0662	 -3.0688	 -9.68311	 -34.0409	 -3.39286	 -11.9498	 -42.0318	 -3.77743	 -14.0531	 -50.0646	 23.569	 70.7698	 118.033	 165.486	 
182.552	 -2.45824	 -5.00488	 -18.0993	 -2.76374	 -7.35749	 -26.0661	 -3.06883	 -9.68349	 -34.0407	 -3.39299	 -11.9501	 -42.0317	 -3.77784	 -14.0529	 -50.0646	 23.5683	 70.7682	 118.03	 165.483	 
182.554	 -2.45821	 -5.00526	 -18.0992	 -2.76371	 -7.35787	 -26.066	 -3.06886	 -9.68388	 -34.0406	 -3.39313	 -11.9503	 -42.0316	 -3.77824	 -14.0528	 -50.0646	 23.5677	 70.7666	 118.028	 165.48	 
182.556	 -2.45818	 -5.00563	 -18.0991	 -2.76369	 -7.35824	 -26.0659	 -3.06889	 -9.68427	 -34.0405	 -3.39327	 -11.9506	 -42.0315	 -3.77865	 -14.0526	 -50.0646	 23.5671	 70.7651	 118.025	 165.478	 
182.558	 -2.45814	 -5.00601	 -18.099	 -2.76366	 -7.35861	 -26.0657	 -3.06892	 -9.68465	 -34.0403	 -3.39341	 -11.9509	 -42.0314	 -3.77906	 -14.0524	 -50.0646	 23.5665	 70.7635	 118.023	 165.475	 
182.56	 -2.45811	 -5.00639	 -18.0988	 -2.76364	 -7.35899	 -26.0656	 -3.06895	 -9.68504	 -34.0402	 -3.39355	 -11.9511	 -42.0313	 -3.77946	 -14.0523	 -50.0646	 23.5659	 70.762	 118.021	 165.472	 
182.562	 -2.45809	 -5.00677	 -18.0987	 -2.76362	 -7.35936	 -26.0655	 -3.06898	 -9.68542	 -34.0401	 -3.39369	 -11.9514	 -42.0312	 -3.77987	 -14.0521	 -50.0646	 23.5653	 70.7606	 118.019	 165.47	 
182.564	 -2.45806	 -5.00715	 -18.0986	 -2.76359	 -7.35973	 -26.0654	 -3.06901	 -9.68581	 -34.0399	 -3.39382	 -11.9517	 -42.0311	 -3.78028	 -14.0519	 -50.0646	 23.5648	 70.7593	 118.017	 165.467	 
182.566	 -2.45803	 -5.00753	 -18.0985	 -2.76357	 -7.36011	 -26.0652	 -3.06905	 -9.68619	 -34.0398	 -3.39396	 -11.9519	 -42.031	 -3.78068	 -14.0518	 -50.0646	 23.5643	 70.7581	 118.015	 165.465	 
182.568	 -2.458	 -5.00791	 -18.0983	 -2.76355	 -7.36048	 -26.0651	 -3.06908	 -9.68658	 -34.0397	 -3.3941	 -11.9522	 -42.0309	 -3.78109	 -14.0516	 -50.0646	 23.5638	 70.7569	 118.013	 165.464	 
182.57	 -2.45797	 -5.00829	 -18.0982	 -2.76352	 -7.36086	 -26.065	 -3.06911	 -9.68697	 -34.0396	 -3.39424	 -11.9525	 -42.0308	 -3.7815	 -14.0515	 -50.0646	 23.5634	 70.7559	 118.011	 165.462	 
182.572	 -2.45794	 -5.00867	 -18.0981	 -2.7635	 -7.36123	 -26.0649	 -3.06914	 -9.68735	 -34.0394	 -3.39438	 -11.9527	 -42.0307	 -3.7819	 -14.0513	 -50.0646	 23.563	 70.7551	 118.01	 165.461	 
182.574	 -2.45792	 -5.00905	 -18.098	 -2.76348	 -7.36161	 -26.0647	 -3.06917	 -9.68774	 -34.0393	 -3.39452	 -11.953	 -42.0306	 -3.78231	 -14.0511	 -50.0646	 23.5626	 70.7543	 118.009	 165.46	 
182.576	 -2.45789	 -5.00943	 -18.0978	 -2.76346	 -7.36198	 -26.0646	 -3.0692	 -9.68813	 -34.0392	 -3.39466	 -11.9533	 -42.0305	 -3.78272	 -14.051	 -50.0646	 23.5623	 70.7537	 118.008	 165.459	 
182.578	 -2.45786	 -5.00981	 -18.0977	 -2.76344	 -7.36236	 -26.0645	 -3.06924	 -9.68851	 -34.039	 -3.3948	 -11.9535	 -42.0304	 -3.78313	 -14.0508	 -50.0646	 23.5621	 70.7533	 118.008	 165.459	 
182.58	 -2.45784	 -5.01019	 -18.0976	 -2.76342	 -7.36273	 -26.0644	 -3.06927	 -9.6889	 -34.0389	 -3.39494	 -11.9538	 -42.0303	 -3.78353	 -14.0506	 -50.0646	 23.5619	 70.753	 118.007	 165.459	 
182.582	 -2.45781	 -5.01057	 -18.0975	 -2.7634	 -7.36311	 -26.0643	 -3.0693	 -9.68929	 -34.0388	 -3.39508	 -11.9541	 -42.0302	 -3.78394	 -14.0505	 -50.0646	 23.5618	 70.7529	 118.007	 165.46	 
182.584	 -2.45778	 -5.01095	 -18.0973	 -2.76338	 -7.36348	 -26.0641	 -3.06933	 -9.68967	 -34.0387	 -3.39522	 -11.9543	 -42.0301	 -3.78435	 -14.0503	 -50.0646	 23.5617	 70.7529	 118.008	 165.46	 
182.586	 -2.45776	 -5.01133	 -18.0972	 -2.76336	 -7.36386	 -26.064	 -3.06936	 -9.69006	 -34.0385	 -3.39536	 -11.9546	 -42.03	 -3.78475	 -14.0501	 -50.0646	 23.5616	 70.753	 118.008	 165.462	 
182.588	 -2.45773	 -5.01171	 -18.0971	 -2.76334	 -7.36424	 -26.0639	 -3.0694	 -9.69045	 -34.0384	 -3.3955	 -11.9549	 -42.0299	 -3.78516	 -14.05	 -50.0646	 23.5617	 70.7533	 118.009	 165.463	 
182.59	 -2.45771	 -5.0121	 -18.0969	 -2.76332	 -7.36461	 -26.0638	 -3.06943	 -9.69084	 -34.0383	 -3.39564	 -11.9551	 -42.0298	 -3.78557	 -14.0498	 -50.0646	 23.5617	 70.7538	 118.01	 165.465	 
182.592	 -2.45769	 -5.01248	 -18.0968	 -2.7633	 -7.36499	 -26.0636	 -3.06946	 -9.69122	 -34.0381	 -3.39578	 -11.9554	 -42.0297	 -3.78597	 -14.0496	 -50.0646	 23.5618	 70.7543	 118.011	 165.467	 
182.594	 -2.45766	 -5.01286	 -18.0967	 -2.76328	 -7.36536	 -26.0635	 -3.06949	 -9.69161	 -34.038	 -3.39592	 -11.9557	 -42.0296	 -3.78638	 -14.0495	 -50.0646	 23.5619	 70.755	 118.012	 165.469	 
