Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Seg1Te 	 Seg2Te 	 
152.092	 -6.16434	 -13.2282	 -50.0645	 -8.66372	 -22.9107	 -50.0008	 -11.5	 -32.5	 -50	 56.962	 56.9794	 
152.094	 -6.16456	 -13.2282	 -50.0645	 -8.66381	 -22.9106	 -50.0008	 -11.5	 -32.5	 -50	 57.059	 57.0764	 
152.096	 -6.16478	 -13.2281	 -50.0645	 -8.66391	 -22.9106	 -50.0008	 -11.5	 -32.5	 -50	 57.1565	 57.1739	 
152.098	 -6.165	 -13.2281	 -50.0645	 -8.664	 -22.9106	 -50.0008	 -11.5	 -32.5	 -50	 57.2546	 57.2719	 
152.1	 -6.16522	 -13.228	 -50.0645	 -8.66409	 -22.9105	 -50.0008	 -11.5	 -32.5	 -50	 57.3532	 57.3704	 
152.102	 -6.16544	 -13.2279	 -50.0645	 -8.66419	 -22.9105	 -50.0008	 -11.5	 -32.5	 -50	 57.4523	 57.4695	 
152.104	 -6.16566	 -13.2279	 -50.0645	 -8.66428	 -22.9105	 -50.0008	 -11.5	 -32.5	 -50	 57.552	 57.5691	 
152.106	 -6.16588	 -13.2278	 -50.0645	 -8.66438	 -22.9105	 -50.0008	 -11.5	 -32.5	 -50	 57.6522	 57.6693	 
152.108	 -6.16611	 -13.2278	 -50.0645	 -8.66447	 -22.9104	 -50.0008	 -11.5	 -32.5	 -50	 57.753	 57.77	 
152.11	 -6.16633	 -13.2277	 -50.0645	 -8.66457	 -22.9104	 -50.0008	 -11.5	 -32.5	 -50	 57.8543	 57.8714	 
152.112	 -6.16655	 -13.2276	 -50.0645	 -8.66466	 -22.9104	 -50.0008	 -11.5	 -32.5	 -50	 57.9563	 57.9733	 
152.114	 -6.16677	 -13.2276	 -50.0645	 -8.66475	 -22.9103	 -50.0008	 -11.5	 -32.5	 -50	 58.0588	 58.0758	 
152.116	 -6.16699	 -13.2275	 -50.0645	 -8.66485	 -22.9103	 -50.0008	 -11.5	 -32.5	 -50	 58.162	 58.1789	 
152.118	 -6.16721	 -13.2275	 -50.0645	 -8.66494	 -22.9103	 -50.0008	 -11.5	 -32.5	 -50	 58.2657	 58.2826	 
152.12	 -6.16743	 -13.2274	 -50.0645	 -8.66504	 -22.9103	 -50.0008	 -11.5	 -32.5	 -50	 58.3702	 58.387	 
152.122	 -6.16765	 -13.2273	 -50.0645	 -8.66513	 -22.9102	 -50.0008	 -11.5	 -32.5	 -50	 58.4752	 58.492	 
152.124	 -6.16787	 -13.2273	 -50.0645	 -8.66523	 -22.9102	 -50.0008	 -11.5	 -32.5	 -50	 58.581	 58.5977	 
152.126	 -6.16809	 -13.2272	 -50.0645	 -8.66532	 -22.9102	 -50.0008	 -11.5	 -32.5	 -50	 58.6874	 58.7041	 
152.128	 -6.16831	 -13.2272	 -50.0645	 -8.66541	 -22.9102	 -50.0008	 -11.5	 -32.5	 -50	 58.7945	 58.8111	 
152.13	 -6.16853	 -13.2271	 -50.0645	 -8.66551	 -22.9101	 -50.0008	 -11.5	 -32.5	 -50	 58.9023	 58.9189	 
152.132	 -6.16875	 -13.227	 -50.0645	 -8.6656	 -22.9101	 -50.0008	 -11.5	 -32.5	 -50	 59.0108	 59.0273	 
152.134	 -6.16897	 -13.227	 -50.0645	 -8.6657	 -22.9101	 -50.0008	 -11.5	 -32.5	 -50	 59.12	 59.1365	 
152.136	 -6.16919	 -13.2269	 -50.0645	 -8.66579	 -22.91	 -50.0008	 -11.5	 -32.5	 -50	 59.2299	 59.2464	 
152.138	 -6.16941	 -13.2269	 -50.0645	 -8.66589	 -22.91	 -50.0008	 -11.5	 -32.5	 -50	 59.3406	 59.357	 
152.14	 -6.16963	 -13.2268	 -50.0645	 -8.66598	 -22.91	 -50.0008	 -11.5	 -32.5	 -50	 59.4521	 59.4684	 
152.142	 -6.16985	 -13.2267	 -50.0645	 -8.66608	 -22.91	 -50.0008	 -11.5	 -32.5	 -50	 59.5642	 59.5805	 
152.144	 -6.17007	 -13.2267	 -50.0645	 -8.66617	 -22.9099	 -50.0008	 -11.5	 -32.5	 -50	 59.6772	 59.6934	 
152.146	 -6.1703	 -13.2266	 -50.0645	 -8.66626	 -22.9099	 -50.0008	 -11.5	 -32.5	 -50	 59.7909	 59.8071	 
152.148	 -6.17052	 -13.2266	 -50.0645	 -8.66636	 -22.9099	 -50.0008	 -11.5	 -32.5	 -50	 59.9053	 59.9215	 
152.15	 -6.17074	 -13.2265	 -50.0645	 -8.66645	 -22.9098	 -50.0008	 -11.5	 -32.5	 -50	 60.0206	 60.0367	 
152.152	 -6.17096	 -13.2264	 -50.0645	 -8.66655	 -22.9098	 -50.0008	 -11.5	 -32.5	 -50	 60.1366	 60.1526	 
152.154	 -6.17118	 -13.2264	 -50.0645	 -8.66664	 -22.9098	 -50.0008	 -11.5	 -32.5	 -50	 60.2534	 60.2694	 
152.156	 -6.1714	 -13.2263	 -50.0645	 -8.66674	 -22.9098	 -50.0008	 -11.5	 -32.5	 -50	 60.3709	 60.3869	 
152.158	 -6.17162	 -13.2263	 -50.0645	 -8.66683	 -22.9097	 -50.0008	 -11.5	 -32.5	 -50	 60.4892	 60.5052	 
152.16	 -6.17184	 -13.2262	 -50.0645	 -8.66693	 -22.9097	 -50.0008	 -11.5	 -32.5	 -50	 60.6083	 60.6242	 
152.162	 -6.17206	 -13.2261	 -50.0645	 -8.66702	 -22.9097	 -50.0008	 -11.5	 -32.5	 -50	 60.7282	 60.744	 
152.164	 -6.17228	 -13.2261	 -50.0645	 -8.66712	 -22.9097	 -50.0008	 -11.5	 -32.5	 -50	 60.8488	 60.8646	 
152.166	 -6.1725	 -13.226	 -50.0645	 -8.66721	 -22.9096	 -50.0008	 -11.5	 -32.5	 -50	 60.9702	 60.986	 
152.168	 -6.17272	 -13.2259	 -50.0645	 -8.66731	 -22.9096	 -50.0008	 -11.5	 -32.5	 -50	 61.0924	 61.1081	 
152.17	 -6.17294	 -13.2259	 -50.0645	 -8.6674	 -22.9096	 -50.0008	 -11.5	 -32.5	 -50	 61.2153	 61.231	 
152.172	 -6.17316	 -13.2258	 -50.0645	 -8.6675	 -22.9095	 -50.0008	 -11.5	 -32.5	 -50	 61.339	 61.3547	 
152.174	 -6.17338	 -13.2258	 -50.0645	 -8.66759	 -22.9095	 -50.0008	 -11.5	 -32.5	 -50	 61.4635	 61.4791	 
152.176	 -6.1736	 -13.2257	 -50.0645	 -8.66769	 -22.9095	 -50.0008	 -11.5	 -32.5	 -50	 61.5887	 61.6042	 
152.178	 -6.17382	 -13.2256	 -50.0645	 -8.66778	 -22.9095	 -50.0008	 -11.5	 -32.5	 -50	 61.7146	 61.7301	 
152.18	 -6.17404	 -13.2256	 -50.0645	 -8.66788	 -22.9094	 -50.0008	 -11.5	 -32.5	 -50	 61.8413	 61.8568	 
152.182	 -6.17426	 -13.2255	 -50.0645	 -8.66797	 -22.9094	 -50.0008	 -11.5	 -32.5	 -50	 61.9688	 61.9842	 
152.184	 -6.17448	 -13.2255	 -50.0645	 -8.66807	 -22.9094	 -50.0008	 -11.5	 -32.5	 -50	 62.097	 62.1123	 
152.186	 -6.1747	 -13.2254	 -50.0645	 -8.66816	 -22.9093	 -50.0008	 -11.5	 -32.5	 -50	 62.2259	 62.2412	 
152.188	 -6.17492	 -13.2253	 -50.0645	 -8.66826	 -22.9093	 -50.0008	 -11.5	 -32.5	 -50	 62.3556	 62.3708	 
152.19	 -6.17514	 -13.2253	 -50.0645	 -8.66835	 -22.9093	 -50.0008	 -11.5	 -32.5	 -50	 62.486	 62.5012	 
152.192	 -6.17536	 -13.2252	 -50.0645	 -8.66845	 -22.9093	 -50.0008	 -11.5	 -32.5	 -50	 62.6172	 62.6323	 
152.194	 -6.17558	 -13.2252	 -50.0645	 -8.66854	 -22.9092	 -50.0008	 -11.5	 -32.5	 -50	 62.7491	 62.7642	 
152.196	 -6.1758	 -13.2251	 -50.0645	 -8.66864	 -22.9092	 -50.0008	 -11.5	 -32.5	 -50	 62.8818	 62.8968	 
152.198	 -6.17602	 -13.225	 -50.0645	 -8.66873	 -22.9092	 -50.0008	 -11.5	 -32.5	 -50	 63.0152	 63.0301	 
152.2	 -6.17624	 -13.225	 -50.0645	 -8.66883	 -22.9091	 -50.0008	 -11.5	 -32.5	 -50	 63.1494	 63.1643	 
152.202	 -6.17646	 -13.2249	 -50.0645	 -8.66892	 -22.9091	 -50.0008	 -11.5	 -32.5	 -50	 63.2843	 63.2992	 
152.204	 -6.17668	 -13.2249	 -50.0645	 -8.66902	 -22.9091	 -50.0008	 -11.5	 -32.5	 -50	 63.42	 63.4348	 
152.206	 -6.1769	 -13.2248	 -50.0645	 -8.66911	 -22.9091	 -50.0008	 -11.5	 -32.5	 -50	 63.5565	 63.5712	 
152.208	 -6.17712	 -13.2247	 -50.0645	 -8.66921	 -22.909	 -50.0008	 -11.5	 -32.5	 -50	 63.6938	 63.7084	 
152.21	 -6.17734	 -13.2247	 -50.0645	 -8.6693	 -22.909	 -50.0008	 -11.5	 -32.5	 -50	 63.8318	 63.8465	 
152.212	 -6.17756	 -13.2246	 -50.0645	 -8.6694	 -22.909	 -50.0008	 -11.5	 -32.5	 -50	 63.9707	 63.9853	 
152.214	 -6.17778	 -13.2246	 -50.0645	 -8.66949	 -22.9089	 -50.0008	 -11.5	 -32.5	 -50	 64.1104	 64.1249	 
152.216	 -6.178	 -13.2245	 -50.0645	 -8.66959	 -22.9089	 -50.0008	 -11.5	 -32.5	 -50	 64.2509	 64.2653	 
152.218	 -6.17822	 -13.2244	 -50.0645	 -8.66969	 -22.9089	 -50.0008	 -11.5	 -32.5	 -50	 64.3923	 64.4066	 
152.22	 -6.17844	 -13.2244	 -50.0645	 -8.66978	 -22.9089	 -50.0008	 -11.5	 -32.5	 -50	 64.5345	 64.5488	 
152.222	 -6.17866	 -13.2243	 -50.0645	 -8.66988	 -22.9088	 -50.0008	 -11.5	 -32.5	 -50	 64.6775	 64.6918	 
152.224	 -6.17888	 -13.2243	 -50.0645	 -8.66997	 -22.9088	 -50.0008	 -11.5	 -32.5	 -50	 64.8215	 64.8356	 
152.226	 -6.1791	 -13.2242	 -50.0645	 -8.67007	 -22.9088	 -50.0008	 -11.5	 -32.5	 -50	 64.9663	 64.9804	 
152.228	 -6.17932	 -13.2241	 -50.0645	 -8.67016	 -22.9088	 -50.0008	 -11.5	 -32.5	 -50	 65.112	 65.1261	 
152.23	 -6.17954	 -13.2241	 -50.0645	 -8.67026	 -22.9087	 -50.0008	 -11.5	 -32.5	 -50	 65.2587	 65.2727	 
152.232	 -6.17976	 -13.224	 -50.0645	 -8.67035	 -22.9087	 -50.0008	 -11.5	 -32.5	 -50	 65.4062	 65.4202	 
152.234	 -6.17998	 -13.224	 -50.0645	 -8.67045	 -22.9087	 -50.0008	 -11.5	 -32.5	 -50	 65.5548	 65.5686	 
152.236	 -6.1802	 -13.2239	 -50.0645	 -8.67055	 -22.9086	 -50.0008	 -11.5	 -32.5	 -50	 65.7042	 65.718	 
152.238	 -6.18042	 -13.2238	 -50.0645	 -8.67064	 -22.9086	 -50.0008	 -11.5	 -32.5	 -50	 65.8547	 65.8684	 
152.24	 -6.18064	 -13.2238	 -50.0645	 -8.67074	 -22.9086	 -50.0008	 -11.5	 -32.5	 -50	 66.0061	 66.0197	 
152.242	 -6.18086	 -13.2237	 -50.0645	 -8.67083	 -22.9086	 -50.0008	 -11.5	 -32.5	 -50	 66.1585	 66.1721	 
152.244	 -6.18108	 -13.2237	 -50.0645	 -8.67093	 -22.9085	 -50.0008	 -11.5	 -32.5	 -50	 66.3119	 66.3254	 
152.246	 -6.1813	 -13.2236	 -50.0645	 -8.67103	 -22.9085	 -50.0008	 -11.5	 -32.5	 -50	 66.4663	 66.4798	 
152.248	 -6.18152	 -13.2235	 -50.0645	 -8.67112	 -22.9085	 -50.0008	 -11.5	 -32.5	 -50	 66.6218	 66.6352	 
152.25	 -6.18174	 -13.2235	 -50.0645	 -8.67122	 -22.9084	 -50.0008	 -11.5	 -32.5	 -50	 66.7782	 66.7916	 
152.252	 -6.18196	 -13.2234	 -50.0645	 -8.67131	 -22.9084	 -50.0008	 -11.5	 -32.5	 -50	 66.9358	 66.949	 
152.254	 -6.18218	 -13.2234	 -50.0645	 -8.67141	 -22.9084	 -50.0008	 -11.5	 -32.5	 -50	 67.0943	 67.1075	 
152.256	 -6.1824	 -13.2233	 -50.0645	 -8.67151	 -22.9084	 -50.0008	 -11.5	 -32.5	 -50	 67.254	 67.2671	 
152.258	 -6.18262	 -13.2232	 -50.0645	 -8.6716	 -22.9083	 -50.0008	 -11.5	 -32.5	 -50	 67.4146	 67.4277	 
152.26	 -6.18284	 -13.2232	 -50.0645	 -8.6717	 -22.9083	 -50.0008	 -11.5	 -32.5	 -50	 67.5764	 67.5894	 
152.262	 -6.18306	 -13.2231	 -50.0645	 -8.67179	 -22.9083	 -50.0008	 -11.5	 -32.5	 -50	 67.7392	 67.7521	 
152.264	 -6.18328	 -13.2231	 -50.0645	 -8.67189	 -22.9082	 -50.0008	 -11.5	 -32.5	 -50	 67.9031	 67.916	 
152.266	 -6.1835	 -13.223	 -50.0645	 -8.67199	 -22.9082	 -50.0008	 -11.5	 -32.5	 -50	 68.0681	 68.0809	 
152.268	 -6.18372	 -13.2229	 -50.0645	 -8.67208	 -22.9082	 -50.0008	 -11.5	 -32.5	 -50	 68.2342	 68.2469	 
152.27	 -6.18394	 -13.2229	 -50.0645	 -8.67218	 -22.9082	 -50.0008	 -11.5	 -32.5	 -50	 68.4013	 68.414	 
152.272	 -6.18416	 -13.2228	 -50.0645	 -8.67227	 -22.9081	 -50.0008	 -11.5	 -32.5	 -50	 68.5695	 68.5821	 
152.274	 -6.18438	 -13.2228	 -50.0645	 -8.67237	 -22.9081	 -50.0008	 -11.5	 -32.5	 -50	 68.7389	 68.7514	 
152.276	 -6.1846	 -13.2227	 -50.0645	 -8.67247	 -22.9081	 -50.0008	 -11.5	 -32.5	 -50	 68.9093	 68.9217	 
152.278	 -6.18482	 -13.2226	 -50.0645	 -8.67256	 -22.908	 -50.0008	 -11.5	 -32.5	 -50	 69.0808	 69.0932	 
152.28	 -6.18504	 -13.2226	 -50.0645	 -8.67266	 -22.908	 -50.0008	 -11.5	 -32.5	 -50	 69.2534	 69.2657	 
152.282	 -6.18526	 -13.2225	 -50.0645	 -8.67276	 -22.908	 -50.0008	 -11.5	 -32.5	 -50	 69.4271	 69.4393	 
152.284	 -6.18548	 -13.2225	 -50.0645	 -8.67285	 -22.908	 -50.0008	 -11.5	 -32.5	 -50	 69.6018	 69.614	 
152.286	 -6.1857	 -13.2224	 -50.0645	 -8.67295	 -22.9079	 -50.0008	 -11.5	 -32.5	 -50	 69.7777	 69.7898	 
152.288	 -6.18592	 -13.2223	 -50.0645	 -8.67305	 -22.9079	 -50.0008	 -11.5	 -32.5	 -50	 69.9547	 69.9667	 
152.29	 -6.18614	 -13.2223	 -50.0645	 -8.67314	 -22.9079	 -50.0008	 -11.5	 -32.5	 -50	 70.1327	 70.1447	 
152.292	 -6.18636	 -13.2222	 -50.0645	 -8.67324	 -22.9078	 -50.0008	 -11.5	 -32.5	 -50	 70.3119	 70.3238	 
152.294	 -6.18658	 -13.2222	 -50.0645	 -8.67334	 -22.9078	 -50.0008	 -11.5	 -32.5	 -50	 70.4922	 70.504	 
152.296	 -6.18679	 -13.2221	 -50.0645	 -8.67343	 -22.9078	 -50.0008	 -11.5	 -32.5	 -50	 70.6735	 70.6852	 
152.298	 -6.18701	 -13.222	 -50.0645	 -8.67353	 -22.9078	 -50.0008	 -11.5	 -32.5	 -50	 70.856	 70.8676	 
152.3	 -6.18723	 -13.222	 -50.0645	 -8.67362	 -22.9077	 -50.0008	 -11.5	 -32.5	 -50	 71.0395	 71.0511	 
152.302	 -6.18745	 -13.2219	 -50.0645	 -8.67372	 -22.9077	 -50.0008	 -11.5	 -32.5	 -50	 71.2242	 71.2357	 
152.304	 -6.18767	 -13.2219	 -50.0645	 -8.67382	 -22.9077	 -50.0008	 -11.5	 -32.5	 -50	 71.41	 71.4215	 
152.306	 -6.18789	 -13.2218	 -50.0645	 -8.67392	 -22.9076	 -50.0008	 -11.5	 -32.5	 -50	 71.597	 71.6083	 
152.308	 -6.18811	 -13.2217	 -50.0645	 -8.67401	 -22.9076	 -50.0008	 -11.5	 -32.5	 -50	 71.785	 71.7963	 
152.31	 -6.18833	 -13.2217	 -50.0645	 -8.67411	 -22.9076	 -50.0008	 -11.5	 -32.5	 -50	 71.9742	 71.9854	 
152.312	 -6.18855	 -13.2216	 -50.0645	 -8.67421	 -22.9076	 -50.0008	 -11.5	 -32.5	 -50	 72.1646	 72.1757	 
152.314	 -6.18877	 -13.2216	 -50.0645	 -8.6743	 -22.9075	 -50.0008	 -11.5	 -32.5	 -50	 72.3561	 72.3671	 
152.316	 -6.18899	 -13.2215	 -50.0645	 -8.6744	 -22.9075	 -50.0008	 -11.5	 -32.5	 -50	 72.5487	 72.5597	 
152.318	 -6.18921	 -13.2214	 -50.0645	 -8.6745	 -22.9075	 -50.0008	 -11.5	 -32.5	 -50	 72.7426	 72.7534	 
152.32	 -6.18943	 -13.2214	 -50.0645	 -8.67459	 -22.9074	 -50.0008	 -11.5	 -32.5	 -50	 72.9376	 72.9483	 
152.322	 -6.18965	 -13.2213	 -50.0645	 -8.67469	 -22.9074	 -50.0008	 -11.5	 -32.5	 -50	 73.1338	 73.1445	 
152.324	 -6.18987	 -13.2213	 -50.0645	 -8.67479	 -22.9074	 -50.0008	 -11.5	 -32.5	 -50	 73.3312	 73.3418	 
152.326	 -6.19009	 -13.2212	 -50.0645	 -8.67488	 -22.9074	 -50.0008	 -11.5	 -32.5	 -50	 73.5299	 73.5404	 
152.328	 -6.19031	 -13.2211	 -50.0645	 -8.67498	 -22.9073	 -50.0008	 -11.5	 -32.5	 -50	 73.7298	 73.7402	 
152.33	 -6.19053	 -13.2211	 -50.0645	 -8.67508	 -22.9073	 -50.0008	 -11.5	 -32.5	 -50	 73.9309	 73.9412	 
152.332	 -6.19074	 -13.221	 -50.0645	 -8.67518	 -22.9073	 -50.0008	 -11.5	 -32.5	 -50	 74.1333	 74.1436	 
152.334	 -6.19096	 -13.221	 -50.0645	 -8.67527	 -22.9072	 -50.0008	 -11.5	 -32.5	 -50	 74.337	 74.3471	 
152.336	 -6.19118	 -13.2209	 -50.0645	 -8.67537	 -22.9072	 -50.0008	 -11.5	 -32.5	 -50	 74.5419	 74.552	 
152.338	 -6.1914	 -13.2208	 -50.0645	 -8.67547	 -22.9072	 -50.0008	 -11.5	 -32.5	 -50	 74.7482	 74.7582	 
152.34	 -6.19162	 -13.2208	 -50.0645	 -8.67557	 -22.9072	 -50.0008	 -11.5	 -32.5	 -50	 74.9558	 74.9657	 
152.342	 -6.19184	 -13.2207	 -50.0645	 -8.67566	 -22.9071	 -50.0008	 -11.5	 -32.5	 -50	 75.1648	 75.1746	 
152.344	 -6.19206	 -13.2207	 -50.0645	 -8.67576	 -22.9071	 -50.0008	 -11.5	 -32.5	 -50	 75.3751	 75.3848	 
152.346	 -6.19228	 -13.2206	 -50.0645	 -8.67586	 -22.9071	 -50.0008	 -11.5	 -32.5	 -50	 75.5867	 75.5963	 
152.348	 -6.1925	 -13.2205	 -50.0645	 -8.67596	 -22.907	 -50.0008	 -11.5	 -32.5	 -50	 75.7997	 75.8093	 
152.35	 -6.19272	 -13.2205	 -50.0645	 -8.67605	 -22.907	 -50.0008	 -11.5	 -32.5	 -50	 76.0142	 76.0236	 
152.352	 -6.19294	 -13.2204	 -50.0645	 -8.67615	 -22.907	 -50.0008	 -11.5	 -32.5	 -50	 76.23	 76.2393	 
152.354	 -6.19316	 -13.2204	 -50.0645	 -8.67625	 -22.907	 -50.0008	 -11.5	 -32.5	 -50	 76.4473	 76.4565	 
152.356	 -6.19338	 -13.2203	 -50.0645	 -8.67635	 -22.9069	 -50.0008	 -11.5	 -32.5	 -50	 76.6659	 76.6751	 
152.358	 -6.19359	 -13.2202	 -50.0645	 -8.67644	 -22.9069	 -50.0008	 -11.5	 -32.5	 -50	 76.8861	 76.8951	 
152.36	 -6.19381	 -13.2202	 -50.0645	 -8.67654	 -22.9069	 -50.0008	 -11.5	 -32.5	 -50	 77.1076	 77.1166	 
152.362	 -6.19403	 -13.2201	 -50.0645	 -8.67664	 -22.9068	 -50.0008	 -11.5	 -32.5	 -50	 77.3307	 77.3395	 
152.364	 -6.19425	 -13.2201	 -50.0644	 -8.67674	 -22.9068	 -50.0008	 -11.5	 -32.5	 -50	 77.5552	 77.564	 
152.366	 -6.19447	 -13.22	 -50.0644	 -8.67683	 -22.9068	 -50.0008	 -11.5	 -32.5	 -50	 77.7812	 77.7899	 
152.368	 -6.19469	 -13.2199	 -50.0644	 -8.67693	 -22.9068	 -50.0008	 -11.5	 -32.5	 -50	 78.0087	 78.0173	 
152.37	 -6.19491	 -13.2199	 -50.0644	 -8.67703	 -22.9067	 -50.0008	 -11.5	 -32.5	 -50	 78.2377	 78.2462	 
152.372	 -6.19513	 -13.2198	 -50.0644	 -8.67713	 -22.9067	 -50.0008	 -11.5	 -32.5	 -50	 78.4682	 78.4766	 
152.374	 -6.19535	 -13.2198	 -50.0644	 -8.67723	 -22.9067	 -50.0008	 -11.5	 -32.5	 -50	 78.7002	 78.7085	 
152.376	 -6.19557	 -13.2197	 -50.0644	 -8.67732	 -22.9066	 -50.0008	 -11.5	 -32.5	 -50	 78.9337	 78.9419	 
152.378	 -6.19578	 -13.2196	 -50.0644	 -8.67742	 -22.9066	 -50.0008	 -11.5	 -32.5	 -50	 79.1688	 79.1769	 
152.38	 -6.196	 -13.2196	 -50.0644	 -8.67752	 -22.9066	 -50.0008	 -11.5	 -32.5	 -50	 79.4054	 79.4134	 
152.382	 -6.19622	 -13.2195	 -50.0644	 -8.67762	 -22.9066	 -50.0008	 -11.5	 -32.5	 -50	 79.6435	 79.6514	 
152.384	 -6.19644	 -13.2195	 -50.0644	 -8.67772	 -22.9065	 -50.0008	 -11.5	 -32.5	 -50	 79.8832	 79.891	 
152.386	 -6.19666	 -13.2194	 -50.0644	 -8.67782	 -22.9065	 -50.0008	 -11.5	 -32.5	 -50	 80.1244	 80.1321	 
152.388	 -6.19688	 -13.2193	 -50.0644	 -8.67791	 -22.9065	 -50.0008	 -11.5	 -32.5	 -50	 80.3672	 80.3748	 
152.39	 -6.1971	 -13.2193	 -50.0644	 -8.67801	 -22.9064	 -50.0008	 -11.5	 -32.5	 -50	 80.6115	 80.619	 
152.392	 -6.19732	 -13.2192	 -50.0644	 -8.67811	 -22.9064	 -50.0008	 -11.5	 -32.5	 -50	 80.8574	 80.8648	 
152.394	 -6.19754	 -13.2192	 -50.0644	 -8.67821	 -22.9064	 -50.0008	 -11.5	 -32.5	 -50	 81.1049	 81.1122	 
152.396	 -6.19775	 -13.2191	 -50.0644	 -8.67831	 -22.9064	 -50.0008	 -11.5	 -32.5	 -50	 81.3539	 81.3611	 
152.398	 -6.19797	 -13.219	 -50.0644	 -8.67841	 -22.9063	 -50.0008	 -11.5	 -32.5	 -50	 81.6045	 81.6116	 
152.4	 -6.19819	 -13.219	 -50.0644	 -8.6785	 -22.9063	 -50.0008	 -11.5	 -32.5	 -50	 81.8567	 81.8636	 
152.402	 -6.19841	 -13.2189	 -50.0644	 -8.6786	 -22.9063	 -50.0008	 -11.5	 -32.5	 -50	 82.1104	 82.1173	 
152.404	 -6.19863	 -13.2189	 -50.0644	 -8.6787	 -22.9062	 -50.0008	 -11.5	 -32.5	 -50	 82.3658	 82.3725	 
152.406	 -6.19885	 -13.2188	 -50.0644	 -8.6788	 -22.9062	 -50.0008	 -11.5	 -32.5	 -50	 82.6227	 82.6293	 
152.408	 -6.19907	 -13.2187	 -50.0644	 -8.6789	 -22.9062	 -50.0008	 -11.5	 -32.5	 -50	 82.8812	 82.8878	 
152.41	 -6.19929	 -13.2187	 -50.0644	 -8.679	 -22.9061	 -50.0008	 -11.5	 -32.5	 -50	 83.1414	 83.1478	 
152.412	 -6.19951	 -13.2186	 -50.0644	 -8.6791	 -22.9061	 -50.0008	 -11.5	 -32.5	 -50	 83.4031	 83.4094	 
152.414	 -6.19972	 -13.2186	 -50.0644	 -8.67919	 -22.9061	 -50.0008	 -11.5	 -32.5	 -50	 83.6665	 83.6727	 
152.416	 -6.19994	 -13.2185	 -50.0644	 -8.67929	 -22.9061	 -50.0008	 -11.5	 -32.5	 -50	 83.9315	 83.9376	 
152.418	 -6.20016	 -13.2184	 -50.0644	 -8.67939	 -22.906	 -50.0008	 -11.5	 -32.5	 -50	 84.1981	 84.2041	 
152.42	 -6.20038	 -13.2184	 -50.0644	 -8.67949	 -22.906	 -50.0008	 -11.5	 -32.5	 -50	 84.4664	 84.4723	 
152.422	 -6.2006	 -13.2183	 -50.0644	 -8.67959	 -22.906	 -50.0008	 -11.5	 -32.5	 -50	 84.7364	 84.7421	 
152.424	 -6.20082	 -13.2183	 -50.0644	 -8.67969	 -22.9059	 -50.0008	 -11.5	 -32.5	 -50	 85.008	 85.0136	 
152.426	 -6.20104	 -13.2182	 -50.0644	 -8.67979	 -22.9059	 -50.0008	 -11.5	 -32.5	 -50	 85.2813	 85.2868	 
152.428	 -6.20125	 -13.2181	 -50.0644	 -8.67989	 -22.9059	 -50.0008	 -11.5	 -32.5	 -50	 85.5563	 85.5617	 
152.43	 -6.20147	 -13.2181	 -50.0644	 -8.67999	 -22.9059	 -50.0008	 -11.5	 -32.5	 -50	 85.833	 85.8383	 
152.432	 -6.20169	 -13.218	 -50.0644	 -8.68009	 -22.9058	 -50.0008	 -11.5	 -32.5	 -50	 86.1115	 86.1166	 
152.434	 -6.20191	 -13.218	 -50.0644	 -8.68019	 -22.9058	 -50.0008	 -11.5	 -32.5	 -50	 86.3917	 86.3967	 
152.436	 -6.20213	 -13.2179	 -50.0644	 -8.68028	 -22.9058	 -50.0008	 -11.5	 -32.5	 -50	 86.6736	 86.6785	 
152.438	 -6.20235	 -13.2178	 -50.0644	 -8.68038	 -22.9057	 -50.0008	 -11.5	 -32.5	 -50	 86.9573	 86.962	 
152.44	 -6.20257	 -13.2178	 -50.0644	 -8.68048	 -22.9057	 -50.0008	 -11.5	 -32.5	 -50	 87.2427	 87.2474	 
152.442	 -6.20278	 -13.2177	 -50.0644	 -8.68058	 -22.9057	 -50.0008	 -11.5	 -32.5	 -50	 87.53	 87.5345	 
152.444	 -6.203	 -13.2177	 -50.0644	 -8.68068	 -22.9057	 -50.0008	 -11.5	 -32.5	 -50	 87.8191	 87.8235	 
152.446	 -6.20322	 -13.2176	 -50.0644	 -8.68078	 -22.9056	 -50.0008	 -11.5	 -32.5	 -50	 88.11	 88.1143	 
152.448	 -6.20344	 -13.2175	 -50.0644	 -8.68088	 -22.9056	 -50.0008	 -11.5	 -32.5	 -50	 88.4027	 88.4069	 
152.45	 -6.20366	 -13.2175	 -50.0644	 -8.68098	 -22.9056	 -50.0008	 -11.5	 -32.5	 -50	 88.6974	 88.7014	 
152.452	 -6.20388	 -13.2174	 -50.0644	 -8.68108	 -22.9055	 -50.0008	 -11.5	 -32.5	 -50	 88.9938	 88.9977	 
152.454	 -6.20409	 -13.2174	 -50.0644	 -8.68118	 -22.9055	 -50.0008	 -11.5	 -32.5	 -50	 89.2922	 89.296	 
152.456	 -6.20431	 -13.2173	 -50.0644	 -8.68128	 -22.9055	 -50.0008	 -11.5	 -32.5	 -50	 89.5925	 89.5961	 
152.458	 -6.20453	 -13.2172	 -50.0644	 -8.68138	 -22.9054	 -50.0008	 -11.5	 -32.5	 -50	 89.8947	 89.8982	 
