Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
114.724	 -1.89646	 -4.33	 -15.5999	 -2.11719	 -4.99766	 -18.0547	 12800	 
114.726	 -1.89641	 -4.33	 -15.5999	 -2.11721	 -4.99785	 -18.0546	 12800	 
114.728	 -1.89636	 -4.33	 -15.5998	 -2.11723	 -4.99804	 -18.0546	 12800	 
114.73	 -1.8963	 -4.33	 -15.5997	 -2.11726	 -4.99823	 -18.0545	 12800	 
114.732	 -1.89625	 -4.33	 -15.5996	 -2.1173	 -4.99842	 -18.0545	 12800	 
114.734	 -1.89619	 -4.33	 -15.5995	 -2.11733	 -4.99861	 -18.0544	 12800	 
114.736	 -1.89614	 -4.33	 -15.5994	 -2.11737	 -4.99881	 -18.0544	 12800	 
114.738	 -1.89609	 -4.33	 -15.5993	 -2.11742	 -4.99901	 -18.0543	 12800	 
114.74	 -1.89603	 -4.33	 -15.5993	 -2.11746	 -4.9992	 -18.0543	 12800	 
114.742	 -1.89598	 -4.33	 -15.5992	 -2.11751	 -4.9994	 -18.0542	 12800	 
114.744	 -1.89593	 -4.33	 -15.5991	 -2.11756	 -4.9996	 -18.0541	 12800	 
114.746	 -1.89588	 -4.33	 -15.599	 -2.11762	 -4.9998	 -18.0541	 12800	 
114.748	 -1.89582	 -4.33	 -15.5989	 -2.11767	 -5	 -18.054	 12800	 
114.75	 -1.89577	 -4.33	 -15.5989	 -2.11773	 -5.00019	 -18.054	 12800	 
114.752	 -1.89572	 -4.33	 -15.5988	 -2.11779	 -5.00039	 -18.0539	 12800	 
114.754	 -1.89566	 -4.33	 -15.5987	 -2.11785	 -5.00058	 -18.0538	 12800	 
114.756	 -1.89561	 -4.33	 -15.5986	 -2.11792	 -5.00078	 -18.0538	 12800	 
114.758	 -1.89556	 -4.33	 -15.5986	 -2.11799	 -5.00097	 -18.0537	 12800	 
114.76	 -1.89551	 -4.33	 -15.5985	 -2.11805	 -5.00116	 -18.0537	 12800	 
114.762	 -1.89545	 -4.33	 -15.5984	 -2.11812	 -5.00135	 -18.0536	 12800	 
114.764	 -1.8954	 -4.33	 -15.5984	 -2.11819	 -5.00153	 -18.0536	 12800	 
114.766	 -1.89535	 -4.33	 -15.5983	 -2.11826	 -5.00171	 -18.0535	 12800	 
114.768	 -1.8953	 -4.33	 -15.5982	 -2.11833	 -5.00189	 -18.0535	 12800	 
114.77	 -1.89525	 -4.33	 -15.5982	 -2.11841	 -5.00207	 -18.0534	 12800	 
114.772	 -1.89519	 -4.33	 -15.5981	 -2.11848	 -5.00224	 -18.0534	 12800	 
114.774	 -1.89514	 -4.33	 -15.5981	 -2.11855	 -5.00241	 -18.0533	 12800	 
114.776	 -1.89509	 -4.33	 -15.598	 -2.11863	 -5.00257	 -18.0533	 12800	 
114.778	 -1.89504	 -4.33	 -15.598	 -2.1187	 -5.00273	 -18.0532	 12800	 
114.78	 -1.89499	 -4.33	 -15.5979	 -2.11877	 -5.00288	 -18.0532	 12800	 
114.782	 -1.89494	 -4.33	 -15.5979	 -2.11884	 -5.00303	 -18.0531	 12800	 
114.784	 -1.89489	 -4.33	 -15.5978	 -2.11892	 -5.00318	 -18.0531	 12800	 
114.786	 -1.89483	 -4.33	 -15.5978	 -2.11899	 -5.00332	 -18.053	 12800	 
114.788	 -1.89478	 -4.33	 -15.5977	 -2.11906	 -5.00346	 -18.053	 12800	 
114.79	 -1.89473	 -4.33	 -15.5977	 -2.11913	 -5.00359	 -18.0529	 12800	 
114.792	 -1.89468	 -4.33	 -15.5976	 -2.1192	 -5.00371	 -18.0529	 12800	 
114.794	 -1.89463	 -4.33	 -15.5976	 -2.11926	 -5.00383	 -18.0529	 12800	 
114.796	 -1.89458	 -4.33	 -15.5975	 -2.11933	 -5.00394	 -18.0528	 12800	 
114.798	 -1.89453	 -4.33	 -15.5975	 -2.11939	 -5.00405	 -18.0528	 12800	 
114.8	 -1.89448	 -4.33	 -15.5974	 -2.11945	 -5.00415	 -18.0528	 12800	 
114.802	 -1.89443	 -4.33	 -15.5974	 -2.11951	 -5.00425	 -18.0527	 12800	 
114.804	 -1.89438	 -4.33	 -15.5974	 -2.11957	 -5.00433	 -18.0527	 12800	 
114.806	 -1.89433	 -4.33	 -15.5973	 -2.11962	 -5.00441	 -18.0527	 12800	 
114.808	 -1.89428	 -4.33	 -15.5973	 -2.11967	 -5.00449	 -18.0526	 12800	 
114.81	 -1.89423	 -4.33	 -15.5973	 -2.11972	 -5.00456	 -18.0526	 12800	 
114.812	 -1.89417	 -4.33	 -15.5972	 -2.11977	 -5.00462	 -18.0526	 12800	 
114.814	 -1.89412	 -4.33	 -15.5972	 -2.11981	 -5.00467	 -18.0526	 12800	 
114.816	 -1.89407	 -4.33	 -15.5972	 -2.11985	 -5.00472	 -18.0526	 12800	 
114.818	 -1.89402	 -4.33	 -15.5972	 -2.11989	 -5.00476	 -18.0526	 12800	 
114.82	 -1.89397	 -4.33	 -15.5971	 -2.11993	 -5.0048	 -18.0525	 12800	 
114.822	 -1.89393	 -4.33	 -15.5971	 -2.11996	 -5.00482	 -18.0525	 12800	 
114.824	 -1.89388	 -4.33	 -15.5971	 -2.11998	 -5.00484	 -18.0525	 12800	 
114.826	 -1.89383	 -4.33	 -15.5971	 -2.12001	 -5.00486	 -18.0525	 12800	 
114.828	 -1.89378	 -4.33	 -15.597	 -2.12003	 -5.00486	 -18.0525	 12800	 
114.83	 -1.89373	 -4.33	 -15.597	 -2.12004	 -5.00486	 -18.0525	 12800	 
114.832	 -1.89368	 -4.33	 -15.597	 -2.12006	 -5.00486	 -18.0525	 12800	 
114.834	 -1.89363	 -4.33	 -15.597	 -2.12007	 -5.00484	 -18.0525	 12800	 
114.836	 -1.89358	 -4.33	 -15.597	 -2.12007	 -5.00482	 -18.0525	 12800	 
114.838	 -1.89353	 -4.33	 -15.597	 -2.12007	 -5.00479	 -18.0525	 12800	 
114.84	 -1.89348	 -4.33	 -15.597	 -2.12007	 -5.00476	 -18.0525	 12800	 
114.842	 -1.89343	 -4.33	 -15.597	 -2.12006	 -5.00472	 -18.0526	 12800	 
114.844	 -1.89338	 -4.33	 -15.597	 -2.12005	 -5.00467	 -18.0526	 12800	 
114.846	 -1.89333	 -4.33	 -15.5969	 -2.12003	 -5.00461	 -18.0526	 12800	 
114.848	 -1.89329	 -4.33	 -15.5969	 -2.12001	 -5.00455	 -18.0526	 12800	 
114.85	 -1.89324	 -4.33	 -15.5969	 -2.11998	 -5.00449	 -18.0526	 12800	 
114.852	 -1.89319	 -4.33	 -15.5969	 -2.11996	 -5.00442	 -18.0526	 12800	 
114.854	 -1.89314	 -4.33	 -15.5969	 -2.11992	 -5.00434	 -18.0527	 12800	 
114.856	 -1.89309	 -4.33	 -15.5969	 -2.11988	 -5.00425	 -18.0527	 12800	 
114.858	 -1.89304	 -4.33	 -15.5969	 -2.11984	 -5.00416	 -18.0527	 12800	 
114.86	 -1.89299	 -4.33	 -15.5969	 -2.11979	 -5.00407	 -18.0528	 12800	 
114.862	 -1.89295	 -4.33	 -15.5969	 -2.11974	 -5.00397	 -18.0528	 12800	 
114.864	 -1.8929	 -4.33	 -15.597	 -2.11969	 -5.00387	 -18.0528	 12800	 
114.866	 -1.89285	 -4.33	 -15.597	 -2.11963	 -5.00376	 -18.0529	 12800	 
114.868	 -1.8928	 -4.33	 -15.597	 -2.11957	 -5.00364	 -18.0529	 12800	 
114.87	 -1.89275	 -4.33	 -15.597	 -2.1195	 -5.00353	 -18.0529	 12800	 
114.872	 -1.89271	 -4.33	 -15.597	 -2.11943	 -5.00341	 -18.053	 12800	 
114.874	 -1.89266	 -4.33	 -15.597	 -2.11935	 -5.00328	 -18.053	 12800	 
114.876	 -1.89261	 -4.33	 -15.597	 -2.11928	 -5.00315	 -18.0531	 12800	 
114.878	 -1.89256	 -4.33	 -15.597	 -2.11919	 -5.00302	 -18.0531	 12800	 
114.88	 -1.89252	 -4.33	 -15.5971	 -2.11911	 -5.00288	 -18.0531	 12800	 
114.882	 -1.89247	 -4.33	 -15.5971	 -2.11902	 -5.00275	 -18.0532	 12800	 
114.884	 -1.89242	 -4.33	 -15.5971	 -2.11892	 -5.00261	 -18.0532	 12800	 
114.886	 -1.89237	 -4.33	 -15.5971	 -2.11883	 -5.00246	 -18.0533	 12800	 
114.888	 -1.89233	 -4.33	 -15.5972	 -2.11873	 -5.00232	 -18.0533	 12800	 
114.89	 -1.89228	 -4.33	 -15.5972	 -2.11863	 -5.00217	 -18.0534	 12800	 
114.892	 -1.89223	 -4.33	 -15.5972	 -2.11852	 -5.00203	 -18.0534	 12800	 
114.894	 -1.89219	 -4.33	 -15.5972	 -2.11841	 -5.00188	 -18.0535	 12800	 
114.896	 -1.89214	 -4.33	 -15.5973	 -2.1183	 -5.00173	 -18.0535	 12800	 
114.898	 -1.89209	 -4.33	 -15.5973	 -2.11819	 -5.00158	 -18.0536	 12800	 
114.9	 -1.89204	 -4.33	 -15.5973	 -2.11807	 -5.00143	 -18.0536	 12800	 
114.902	 -1.892	 -4.33	 -15.5974	 -2.11796	 -5.00128	 -18.0537	 12800	 
114.904	 -1.89195	 -4.33	 -15.5974	 -2.11784	 -5.00113	 -18.0537	 12800	 
114.906	 -1.8919	 -4.33	 -15.5974	 -2.11772	 -5.00098	 -18.0538	 12800	 
114.908	 -1.89186	 -4.33	 -15.5975	 -2.11759	 -5.00083	 -18.0538	 12800	 
114.91	 -1.89181	 -4.33	 -15.5975	 -2.11747	 -5.00068	 -18.0539	 12800	 
114.912	 -1.89177	 -4.33	 -15.5976	 -2.11734	 -5.00053	 -18.0539	 12800	 
114.914	 -1.89172	 -4.33	 -15.5976	 -2.11721	 -5.00038	 -18.054	 12800	 
114.916	 -1.89167	 -4.33	 -15.5977	 -2.11708	 -5.00024	 -18.054	 12800	 
114.918	 -1.89163	 -4.33	 -15.5977	 -2.11696	 -5.00009	 -18.0541	 12800	 
114.92	 -1.89158	 -4.33	 -15.5977	 -2.11683	 -4.99995	 -18.0541	 12800	 
114.922	 -1.89154	 -4.33	 -15.5978	 -2.11669	 -4.99981	 -18.0542	 12800	 
114.924	 -1.89149	 -4.33	 -15.5978	 -2.11656	 -4.99968	 -18.0542	 12800	 
114.926	 -1.89144	 -4.33	 -15.5979	 -2.11643	 -4.99954	 -18.0543	 12800	 
114.928	 -1.8914	 -4.33	 -15.598	 -2.1163	 -4.99941	 -18.0543	 12800	 
114.93	 -1.89135	 -4.33	 -15.598	 -2.11617	 -4.99929	 -18.0544	 12800	 
114.932	 -1.89131	 -4.33	 -15.5981	 -2.11604	 -4.99916	 -18.0544	 12800	 
114.934	 -1.89126	 -4.33	 -15.5981	 -2.11591	 -4.99904	 -18.0545	 12800	 
114.936	 -1.89122	 -4.33	 -15.5982	 -2.11577	 -4.99892	 -18.0545	 12800	 
114.938	 -1.89117	 -4.33	 -15.5982	 -2.11564	 -4.99881	 -18.0546	 12800	 
114.94	 -1.89112	 -4.33	 -15.5983	 -2.11552	 -4.9987	 -18.0546	 12800	 
114.942	 -1.89108	 -4.33	 -15.5984	 -2.11539	 -4.99859	 -18.0546	 12800	 
114.944	 -1.89103	 -4.33	 -15.5984	 -2.11526	 -4.99849	 -18.0547	 12800	 
114.946	 -1.89099	 -4.33	 -15.5985	 -2.11513	 -4.99839	 -18.0547	 12800	 
114.948	 -1.89094	 -4.33	 -15.5986	 -2.11501	 -4.99829	 -18.0547	 12800	 
114.95	 -1.8909	 -4.33	 -15.5986	 -2.11489	 -4.9982	 -18.0548	 12800	 
114.952	 -1.89085	 -4.33	 -15.5987	 -2.11476	 -4.99812	 -18.0548	 12800	 
114.954	 -1.89081	 -4.33	 -15.5988	 -2.11464	 -4.99804	 -18.0548	 12800	 
114.956	 -1.89076	 -4.33	 -15.5989	 -2.11453	 -4.99796	 -18.0549	 12800	 
114.958	 -1.89072	 -4.33	 -15.5989	 -2.11441	 -4.99789	 -18.0549	 12800	 
114.96	 -1.89068	 -4.33	 -15.599	 -2.1143	 -4.99782	 -18.0549	 12800	 
114.962	 -1.89063	 -4.33	 -15.5991	 -2.11419	 -4.99776	 -18.055	 12800	 
114.964	 -1.89059	 -4.33	 -15.5992	 -2.11408	 -4.9977	 -18.055	 12800	 
114.966	 -1.89054	 -4.33	 -15.5992	 -2.11397	 -4.99765	 -18.055	 12800	 
114.968	 -1.8905	 -4.33	 -15.5993	 -2.11387	 -4.9976	 -18.055	 12800	 
114.97	 -1.89045	 -4.33	 -15.5994	 -2.11376	 -4.99756	 -18.055	 12800	 
114.972	 -1.89041	 -4.33	 -15.5995	 -2.11367	 -4.99752	 -18.0551	 12800	 
114.974	 -1.89036	 -4.33	 -15.5996	 -2.11357	 -4.99748	 -18.0551	 12800	 
114.976	 -1.89032	 -4.33	 -15.5997	 -2.11348	 -4.99745	 -18.0551	 12800	 
114.978	 -1.89028	 -4.33	 -15.5998	 -2.11338	 -4.99743	 -18.0551	 12800	 
114.98	 -1.89023	 -4.33	 -15.5998	 -2.1133	 -4.99741	 -18.0551	 12800	 
114.982	 -1.89019	 -4.33	 -15.5999	 -2.11321	 -4.99739	 -18.0551	 12800	 
114.984	 -1.89014	 -4.33	 -15.6	 -2.11313	 -4.99738	 -18.0551	 12800	 
114.986	 -1.8901	 -4.33	 -15.6001	 -2.11305	 -4.99737	 -18.0552	 12800	 
114.988	 -1.89006	 -4.33	 -15.6002	 -2.11298	 -4.99737	 -18.0552	 12800	 
114.99	 -1.89001	 -4.33	 -15.6003	 -2.1129	 -4.99737	 -18.0552	 12800	 
114.992	 -1.88997	 -4.33	 -15.6004	 -2.11284	 -4.99738	 -18.0552	 12800	 
114.994	 -1.88993	 -4.33	 -15.6005	 -2.11277	 -4.99739	 -18.0552	 12800	 
114.996	 -1.88988	 -4.33	 -15.6006	 -2.11271	 -4.9974	 -18.0552	 12800	 
114.998	 -1.88984	 -4.33	 -15.6007	 -2.11265	 -4.99742	 -18.0552	 12800	 
115	 -1.8898	 -4.33	 -15.6008	 -2.11259	 -4.99744	 -18.0552	 12800	 
115.002	 -1.88975	 -4.33	 -15.6009	 -2.11254	 -4.99746	 -18.0552	 12800	 
115.004	 -1.88971	 -4.33	 -15.6011	 -2.11249	 -4.99749	 -18.0552	 12800	 
115.006	 -1.88967	 -4.33	 -15.6012	 -2.11244	 -4.99752	 -18.0552	 12800	 
115.008	 -1.88962	 -4.33	 -15.6013	 -2.1124	 -4.99755	 -18.0551	 12800	 
115.01	 -1.88958	 -4.33	 -15.6014	 -2.11236	 -4.99759	 -18.0551	 12800	 
115.012	 -1.88954	 -4.33	 -15.6015	 -2.11232	 -4.99762	 -18.0551	 12800	 
115.014	 -1.88949	 -4.33	 -15.6016	 -2.11228	 -4.99766	 -18.0551	 12800	 
115.016	 -1.88945	 -4.33	 -15.6017	 -2.11225	 -4.99771	 -18.0551	 12800	 
115.018	 -1.88941	 -4.33	 -15.6019	 -2.11222	 -4.99775	 -18.0551	 12800	 
115.02	 -1.88937	 -4.33	 -15.602	 -2.1122	 -4.9978	 -18.0551	 12800	 
115.022	 -1.88932	 -4.33	 -15.6021	 -2.11217	 -4.99784	 -18.0551	 12800	 
115.024	 -1.88928	 -4.33	 -15.6022	 -2.11215	 -4.99789	 -18.0551	 12800	 
115.026	 -1.88924	 -4.33	 -15.6023	 -2.11213	 -4.99794	 -18.0551	 12800	 
115.028	 -1.8892	 -4.33	 -15.6025	 -2.11212	 -4.99799	 -18.055	 12800	 
115.03	 -1.88915	 -4.33	 -15.6026	 -2.1121	 -4.99804	 -18.055	 12800	 
115.032	 -1.88911	 -4.33	 -15.6027	 -2.11209	 -4.99809	 -18.055	 12800	 
115.034	 -1.88907	 -4.33	 -15.6029	 -2.11208	 -4.99814	 -18.055	 12800	 
115.036	 -1.88903	 -4.33	 -15.603	 -2.11208	 -4.99819	 -18.055	 12800	 
115.038	 -1.88898	 -4.33	 -15.6031	 -2.11207	 -4.99825	 -18.055	 12800	 
115.04	 -1.88894	 -4.33	 -15.6033	 -2.11207	 -4.9983	 -18.055	 12800	 
115.042	 -1.8889	 -4.33	 -15.6034	 -2.11207	 -4.99835	 -18.0549	 12800	 
115.044	 -1.88886	 -4.33	 -15.6035	 -2.11207	 -4.99839	 -18.0549	 12800	 
115.046	 -1.88882	 -4.33	 -15.6037	 -2.11207	 -4.99844	 -18.0549	 12800	 
115.048	 -1.88877	 -4.33	 -15.6038	 -2.11207	 -4.99849	 -18.0549	 12800	 
115.05	 -1.88873	 -4.33	 -15.6039	 -2.11208	 -4.99853	 -18.0549	 12800	 
115.052	 -1.88869	 -4.33	 -15.6041	 -2.11208	 -4.99857	 -18.0549	 12800	 
115.054	 -1.88865	 -4.33	 -15.6042	 -2.11209	 -4.99861	 -18.0549	 12800	 
115.056	 -1.88861	 -4.33	 -15.6044	 -2.1121	 -4.99865	 -18.0548	 12800	 
115.058	 -1.88857	 -4.33	 -15.6045	 -2.1121	 -4.99868	 -18.0548	 12800	 
115.06	 -1.88852	 -4.33	 -15.6047	 -2.11211	 -4.99872	 -18.0548	 12800	 
115.062	 -1.88848	 -4.33	 -15.6048	 -2.11212	 -4.99875	 -18.0548	 12800	 
115.064	 -1.88844	 -4.33	 -15.605	 -2.11213	 -4.99877	 -18.0548	 12800	 
115.066	 -1.8884	 -4.33	 -15.6051	 -2.11214	 -4.99879	 -18.0548	 12800	 
115.068	 -1.88836	 -4.33	 -15.6053	 -2.11214	 -4.99881	 -18.0548	 12800	 
115.07	 -1.88832	 -4.33	 -15.6054	 -2.11215	 -4.99883	 -18.0548	 12800	 
115.072	 -1.88828	 -4.33	 -15.6056	 -2.11216	 -4.99884	 -18.0548	 12800	 
115.074	 -1.88823	 -4.33	 -15.6058	 -2.11217	 -4.99885	 -18.0548	 12800	 
115.076	 -1.88819	 -4.33	 -15.6059	 -2.11217	 -4.99885	 -18.0548	 12800	 
115.078	 -1.88815	 -4.33	 -15.6061	 -2.11218	 -4.99885	 -18.0548	 12800	 
115.08	 -1.88811	 -4.33	 -15.6062	 -2.11218	 -4.99884	 -18.0548	 12800	 
115.082	 -1.88807	 -4.33	 -15.6064	 -2.11219	 -4.99883	 -18.0548	 12800	 
115.084	 -1.88803	 -4.33	 -15.6066	 -2.11219	 -4.99881	 -18.0548	 12800	 
115.086	 -1.88799	 -4.33	 -15.6067	 -2.11219	 -4.99879	 -18.0548	 12800	 
115.088	 -1.88795	 -4.33	 -15.6069	 -2.11219	 -4.99876	 -18.0548	 12800	 
115.09	 -1.88791	 -4.33	 -15.6071	 -2.11219	 -4.99873	 -18.0548	 12800	 
115.092	 -1.88787	 -4.33	 -15.6073	 -2.11218	 -4.9987	 -18.0548	 12800	 
115.094	 -1.88783	 -4.33	 -15.6074	 -2.11217	 -4.99865	 -18.0548	 12800	 
115.096	 -1.88779	 -4.33	 -15.6076	 -2.11217	 -4.99861	 -18.0548	 12800	 
115.098	 -1.88775	 -4.33	 -15.6078	 -2.11216	 -4.99855	 -18.0548	 12800	 
115.1	 -1.8877	 -4.33	 -15.608	 -2.11214	 -4.99849	 -18.0548	 12800	 
115.102	 -1.88766	 -4.33	 -15.6081	 -2.11213	 -4.99843	 -18.0549	 12800	 
115.104	 -1.88762	 -4.33	 -15.6083	 -2.11211	 -4.99836	 -18.0549	 12800	 
115.106	 -1.88758	 -4.33	 -15.6085	 -2.11209	 -4.99828	 -18.0549	 12800	 
115.108	 -1.88754	 -4.33	 -15.6087	 -2.11206	 -4.9982	 -18.0549	 12800	 
115.11	 -1.8875	 -4.33	 -15.6089	 -2.11204	 -4.99811	 -18.055	 12800	 
115.112	 -1.88746	 -4.33	 -15.6091	 -2.11201	 -4.99802	 -18.055	 12800	 
115.114	 -1.88742	 -4.33	 -15.6092	 -2.11197	 -4.99792	 -18.055	 12800	 
115.116	 -1.88738	 -4.33	 -15.6094	 -2.11194	 -4.99782	 -18.055	 12800	 
115.118	 -1.88734	 -4.33	 -15.6096	 -2.1119	 -4.99771	 -18.0551	 12800	 
115.12	 -1.8873	 -4.33	 -15.6098	 -2.11186	 -4.99759	 -18.0551	 12800	 
115.122	 -1.88726	 -4.33	 -15.61	 -2.11181	 -4.99747	 -18.0551	 12800	 
115.124	 -1.88722	 -4.33	 -15.6102	 -2.11176	 -4.99735	 -18.0552	 12800	 
115.126	 -1.88718	 -4.33	 -15.6104	 -2.11171	 -4.99721	 -18.0552	 12800	 
115.128	 -1.88714	 -4.33	 -15.6106	 -2.11165	 -4.99708	 -18.0553	 12800	 
115.13	 -1.8871	 -4.33	 -15.6108	 -2.1116	 -4.99693	 -18.0553	 12800	 
115.132	 -1.88706	 -4.33	 -15.611	 -2.11153	 -4.99679	 -18.0553	 12800	 
115.134	 -1.88702	 -4.33	 -15.6112	 -2.11147	 -4.99664	 -18.0554	 12800	 
115.136	 -1.88698	 -4.33	 -15.6114	 -2.1114	 -4.99648	 -18.0554	 12800	 
115.138	 -1.88695	 -4.33	 -15.6116	 -2.11132	 -4.99632	 -18.0555	 12800	 
115.14	 -1.88691	 -4.33	 -15.6118	 -2.11125	 -4.99615	 -18.0555	 12800	 
115.142	 -1.88687	 -4.33	 -15.612	 -2.11117	 -4.99598	 -18.0556	 12800	 
115.144	 -1.88683	 -4.33	 -15.6122	 -2.11108	 -4.99581	 -18.0556	 12800	 
115.146	 -1.88679	 -4.33	 -15.6124	 -2.11099	 -4.99563	 -18.0557	 12800	 
115.148	 -1.88675	 -4.33	 -15.6127	 -2.1109	 -4.99545	 -18.0558	 12800	 
115.15	 -1.88671	 -4.33	 -15.6129	 -2.11081	 -4.99526	 -18.0558	 12800	 
115.152	 -1.88667	 -4.33	 -15.6131	 -2.11071	 -4.99507	 -18.0559	 12800	 
115.154	 -1.88663	 -4.33	 -15.6133	 -2.11061	 -4.99488	 -18.0559	 12800	 
115.156	 -1.88659	 -4.33	 -15.6135	 -2.11051	 -4.99469	 -18.056	 12800	 
115.158	 -1.88655	 -4.33	 -15.6137	 -2.1104	 -4.99449	 -18.0561	 12800	 
115.16	 -1.88651	 -4.33	 -15.614	 -2.11029	 -4.99429	 -18.0561	 12800	 
115.162	 -1.88647	 -4.33	 -15.6142	 -2.11017	 -4.99409	 -18.0562	 12800	 
115.164	 -1.88644	 -4.33	 -15.6144	 -2.11006	 -4.99388	 -18.0562	 12800	 
115.166	 -1.8864	 -4.33	 -15.6146	 -2.10994	 -4.99368	 -18.0563	 12800	 
115.168	 -1.88636	 -4.33	 -15.6149	 -2.10982	 -4.99347	 -18.0564	 12800	 
115.17	 -1.88632	 -4.33	 -15.6151	 -2.10969	 -4.99326	 -18.0564	 12800	 
115.172	 -1.88628	 -4.33	 -15.6153	 -2.10956	 -4.99305	 -18.0565	 12800	 
115.174	 -1.88624	 -4.33	 -15.6156	 -2.10943	 -4.99284	 -18.0566	 12800	 
115.176	 -1.8862	 -4.33	 -15.6158	 -2.1093	 -4.99263	 -18.0567	 12800	 
115.178	 -1.88616	 -4.33	 -15.616	 -2.10916	 -4.99241	 -18.0567	 12800	 
115.18	 -1.88613	 -4.33	 -15.6163	 -2.10903	 -4.9922	 -18.0568	 12800	 
115.182	 -1.88609	 -4.33	 -15.6165	 -2.10889	 -4.99199	 -18.0569	 12800	 
115.184	 -1.88605	 -4.33	 -15.6167	 -2.10875	 -4.99177	 -18.0569	 12800	 
115.186	 -1.88601	 -4.33	 -15.617	 -2.1086	 -4.99156	 -18.057	 12800	 
115.188	 -1.88597	 -4.33	 -15.6172	 -2.10846	 -4.99135	 -18.0571	 12800	 
115.19	 -1.88593	 -4.33	 -15.6175	 -2.10831	 -4.99114	 -18.0571	 12800	 
115.192	 -1.8859	 -4.33	 -15.6177	 -2.10816	 -4.99093	 -18.0572	 12800	 
115.194	 -1.88586	 -4.33	 -15.6179	 -2.10801	 -4.99072	 -18.0573	 12800	 
115.196	 -1.88582	 -4.33	 -15.6182	 -2.10786	 -4.99051	 -18.0573	 12800	 
115.198	 -1.88578	 -4.33	 -15.6184	 -2.10771	 -4.99031	 -18.0574	 12800	 
115.2	 -1.88574	 -4.33	 -15.6187	 -2.10756	 -4.9901	 -18.0575	 12800	 
115.202	 -1.8857	 -4.33	 -15.6189	 -2.1074	 -4.9899	 -18.0576	 12800	 
115.204	 -1.88567	 -4.33	 -15.6192	 -2.10725	 -4.9897	 -18.0576	 12800	 
115.206	 -1.88563	 -4.33	 -15.6194	 -2.1071	 -4.9895	 -18.0577	 12800	 
115.208	 -1.88559	 -4.33	 -15.6197	 -2.10694	 -4.98931	 -18.0577	 12800	 
115.21	 -1.88555	 -4.33	 -15.62	 -2.10679	 -4.98912	 -18.0578	 12800	 
115.212	 -1.88551	 -4.33	 -15.6202	 -2.10663	 -4.98893	 -18.0579	 12800	 
115.214	 -1.88548	 -4.33	 -15.6205	 -2.10647	 -4.98874	 -18.0579	 12800	 
115.216	 -1.88544	 -4.33	 -15.6207	 -2.10632	 -4.98856	 -18.058	 12800	 
115.218	 -1.8854	 -4.33	 -15.621	 -2.10616	 -4.98838	 -18.0581	 12800	 
115.22	 -1.88536	 -4.33	 -15.6213	 -2.10601	 -4.98821	 -18.0581	 12800	 
115.222	 -1.88532	 -4.33	 -15.6215	 -2.10586	 -4.98804	 -18.0582	 12800	 
115.224	 -1.88529	 -4.33	 -15.6218	 -2.1057	 -4.98787	 -18.0582	 12800	 
115.226	 -1.88525	 -4.33	 -15.6221	 -2.10555	 -4.98771	 -18.0583	 12800	 
115.228	 -1.88521	 -4.33	 -15.6223	 -2.1054	 -4.98755	 -18.0584	 12800	 
115.23	 -1.88517	 -4.33	 -15.6226	 -2.10525	 -4.98739	 -18.0584	 12800	 
115.232	 -1.88514	 -4.33	 -15.6229	 -2.1051	 -4.98724	 -18.0585	 12800	 
115.234	 -1.8851	 -4.33	 -15.6232	 -2.10495	 -4.98709	 -18.0585	 12800	 
115.236	 -1.88506	 -4.33	 -15.6234	 -2.1048	 -4.98695	 -18.0586	 12800	 
115.238	 -1.88502	 -4.33	 -15.6237	 -2.10466	 -4.98681	 -18.0586	 12800	 
115.24	 -1.88499	 -4.33	 -15.624	 -2.10451	 -4.98668	 -18.0587	 12800	 
115.242	 -1.88495	 -4.33	 -15.6243	 -2.10437	 -4.98655	 -18.0587	 12800	 
115.244	 -1.88491	 -4.33	 -15.6246	 -2.10423	 -4.98642	 -18.0588	 12800	 
115.246	 -1.88487	 -4.33	 -15.6248	 -2.10409	 -4.9863	 -18.0588	 12800	 
115.248	 -1.88484	 -4.33	 -15.6251	 -2.10396	 -4.98619	 -18.0589	 12800	 
115.25	 -1.8848	 -4.33	 -15.6254	 -2.10382	 -4.98608	 -18.0589	 12800	 
115.252	 -1.88476	 -4.33	 -15.6257	 -2.10369	 -4.98597	 -18.0589	 12800	 
115.254	 -1.88473	 -4.33	 -15.626	 -2.10356	 -4.98587	 -18.059	 12800	 
115.256	 -1.88469	 -4.33	 -15.6263	 -2.10343	 -4.98578	 -18.059	 12800	 
115.258	 -1.88465	 -4.33	 -15.6266	 -2.10331	 -4.98568	 -18.059	 12800	 
115.26	 -1.88461	 -4.33	 -15.6269	 -2.10319	 -4.9856	 -18.0591	 12800	 
115.262	 -1.88458	 -4.33	 -15.6272	 -2.10307	 -4.98551	 -18.0591	 12800	 
115.264	 -1.88454	 -4.33	 -15.6275	 -2.10295	 -4.98544	 -18.0591	 12800	 
115.266	 -1.8845	 -4.33	 -15.6278	 -2.10284	 -4.98536	 -18.0592	 12800	 
115.268	 -1.88447	 -4.33	 -15.6281	 -2.10272	 -4.98529	 -18.0592	 12800	 
115.27	 -1.88443	 -4.33	 -15.6284	 -2.10262	 -4.98523	 -18.0592	 12800	 
